ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M300US28660,"Killeen-Temple, TX Metro Area",310M300US28660,,1631,,5922,,990,,2862,,1904,,2320,,713,,1316,,2024,,3636,,4286,,22645,,3058,,13490,,5363,,36135,,4086,,18226,,5083,,34133,,7131,,52359,,8012,,94992,,9024,,334391,,3086,,435305
310M300US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",310M300US28700,,260,,433,,1104,,2279,,735,,1829,,502,,614,,907,,2443,,1615,,5791,,718,,1756,,1609,,7547,,3171,,15767,,2617,,11005,,4164,,26772,,5122,,39041,,4829,,264098,,2032,,303572
310M300US28740,"Kingston, NY Metro Area",310M300US28740,,469,,506,,203,,334,,85,,73,,324,,252,,338,,325,,1199,,3957,,869,,2500,,1415,,6457,,2294,,8785,,2157,,2520,,3277,,11305,,3525,,18421,,3663,,158946,,580,,177873
310M300US28900,"Klamath Falls, OR Micro Area",310M300US28900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US28940,"Knoxville, TN Metro Area",310M300US28940,,1042,,2513,,2643,,4273,,1612,,3576,,1015,,2596,,1833,,6172,,3033,,15675,,2515,,13216,,4008,,28891,,6254,,54940,,4568,,33505,,7818,,88445,,9095,,127781,,9360,,740010,,1820,,870304
310M300US24340,"Grand Rapids-Wyoming, MI Metro Area",310M300US24340,,1199,,4281,,2139,,3437,,2347,,6893,,1145,,3383,,2741,,10276,,4196,,18721,,1862,,12611,,4545,,31332,,7548,,71920,,5477,,41607,,9246,,113527,,11219,,158572,,11396,,881565,,1600,,1044418
310M300US24420,"Grants Pass, OR Metro Area",310M300US24420,,235,,234,,25,,13,,747,,910,,93,,51,,742,,961,,1969,,3003,,518,,825,,2017,,3828,,1851,,3910,,1850,,4775,,2574,,8685,,3054,,13487,,3076,,71614,,620,,85335
310M300US24500,"Great Falls, MT Metro Area",310M300US24500,,761,,945,,1330,,2543,,233,,296,,479,,607,,513,,903,,581,,1064,,511,,919,,670,,1983,,897,,1607,,1427,,4737,,1669,,6344,,2150,,11773,,2103,,68122,,428,,80840
310M300US24540,"Greeley, CO Metro Area",310M300US24540,,685,,1205,,665,,1031,,440,,807,,1337,,1771,,1378,,2578,,2544,,12777,,2162,,7358,,3167,,20135,,3577,,11735,,1958,,10152,,3781,,21887,,5027,,45631,,5230,,253597,,1013,,300433
310M300US24580,"Green Bay, WI Metro Area",310M300US24580,,836,,1165,,590,,1013,,796,,1702,,1376,,1951,,1614,,3653,,1352,,4679,,976,,3562,,1580,,8241,,3600,,19587,,2241,,10384,,4429,,29971,,4702,,42878,,4735,,272525,,777,,316568
310M300US24620,"Greeneville, TN Micro Area",310M300US24620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US24640,"Greenfield Town, MA Micro Area",310M300US24640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US24660,"Greensboro-High Point, NC Metro Area",310M300US24660,,1482,,3546,,913,,2335,,1218,,2383,,596,,990,,1356,,3373,,3211,,16560,,2599,,15096,,4521,,31656,,3994,,20540,,5712,,43072,,6975,,63612,,8614,,100976,,8816,,646741,,1869,,751263
310M300US24780,"Greenville, NC Metro Area",310M300US24780,,420,,391,,739,,888,,687,,1356,,729,,1475,,1012,,2831,,1140,,5195,,2637,,7842,,3028,,13037,,774,,1926,,4156,,18139,,4231,,20065,,4522,,36821,,4564,,139785,,803,,176997
310M300US24860,"Greenville-Anderson-Mauldin, SC Metro Area",310M300US24860,,1684,,5499,,1146,,2304,,2348,,5673,,1329,,2767,,2804,,8440,,3583,,23461,,2244,,10855,,3925,,34316,,7379,,65414,,5506,,26470,,9344,,91884,,11422,,136944,,11712,,742209,,1646,,884652
310M300US24940,"Greenwood, SC Micro Area",310M300US24940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US10140,"Aberdeen, WA Micro Area",310M300US10140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US10180,"Abilene, TX Metro Area",310M300US10180,,492,,912,,979,,2349,,618,,865,,1468,,1764,,1605,,2629,,1095,,3552,,1833,,6565,,2096,,10117,,1732,,3520,,3632,,16166,,3951,,19686,,4562,,34781,,4542,,131207,,2831,,166900
310M300US29020,"Kokomo, IN Metro Area",310M300US29020,,173,,133,,364,,463,,468,,304,,405,,465,,664,,769,,1308,,1601,,452,,812,,1358,,2413,,632,,912,,2058,,6189,,2105,,7101,,2593,,10746,,2674,,70806,,516,,81685
310M300US29100,"La Crosse-Onalaska, WI-MN Metro Area",310M300US29100,,319,,364,,897,,2068,,341,,727,,286,,338,,467,,1065,,1163,,3979,,674,,1359,,1278,,5338,,1217,,4122,,2522,,10141,,2725,,14263,,3273,,22734,,3244,,112608,,494,,135706
310M300US29180,"Lafayette, LA Metro Area",310M300US29180,,1258,,1651,,266,,317,,533,,879,,511,,754,,753,,1633,,2168,,6184,,1697,,4002,,3008,,10186,,5108,,32967,,4128,,16212,,6285,,49179,,6938,,61315,,7130,,422313,,1399,,485279
310M300US29200,"Lafayette-West Lafayette, IN Metro Area",310M300US29200,,1196,,3945,,1146,,2255,,790,,1400,,445,,770,,872,,2170,,1906,,10303,,1626,,5245,,2272,,15548,,3219,,12132,,3774,,22829,,4284,,34961,,4876,,54934,,4947,,157118,,1603,,215997
310M300US29300,"LaGrange, GA Micro Area",310M300US29300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US29340,"Lake Charles, LA Metro Area",310M300US29340,,317,,370,,251,,313,,44,,32,,623,,653,,609,,685,,872,,2196,,1005,,2280,,1330,,4476,,2131,,6744,,3095,,10231,,4024,,16975,,4073,,22449,,4659,,185491,,2544,,208310
310M300US29380,"Lake City, FL Micro Area",310M300US29380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US29420,"Lake Havasu City-Kingman, AZ Metro Area",310M300US29420,,237,,222,,994,,1625,,519,,574,,547,,432,,772,,1006,,2478,,9458,,3053,,6389,,4088,,15847,,3294,,12005,,3150,,9738,,4203,,21743,,5630,,40221,,5776,,164658,,698,,205101
310M300US29460,"Lakeland-Winter Haven, FL Metro Area",310M300US29460,,2318,,6553,,831,,1475,,751,,1251,,768,,1297,,1030,,2548,,4778,,28111,,3291,,11844,,6201,,39955,,3456,,23038,,4286,,18141,,4928,,41179,,6981,,85157,,6959,,587042,,1666,,678752
310M300US29540,"Lancaster, PA Metro Area",310M300US29540,,1576,,1953,,518,,687,,352,,327,,474,,424,,559,,751,,2783,,14616,,1484,,5806,,3212,,20422,,4752,,33296,,2795,,8005,,5331,,41301,,6012,,63161,,6159,,471960,,1024,,537074
310M300US29620,"Lansing-East Lansing, MI Metro Area",310M300US29620,,1295,,3484,,450,,790,,1370,,3988,,693,,1471,,1571,,5459,,2841,,19567,,1415,,8583,,3342,,28150,,4534,,31082,,4164,,30899,,5216,,61981,,6105,,96380,,6341,,370979,,1176,,470843
310M300US29700,"Laredo, TX Metro Area",310M300US29700,,1320,,3608,,177,,90,,71,,39,,251,,267,,263,,306,,622,,1132,,2183,,3013,,2255,,4145,,571,,429,,5927,,22871,,6023,,23300,,6218,,27841,,6350,,240277,,871,,271726
310M300US29740,"Las Cruces, NM Metro Area",310M300US29740,,1094,,1535,,423,,526,,1226,,2009,,423,,728,,1185,,2737,,1867,,4063,,1992,,5231,,2783,,9294,,2107,,5850,,2695,,9563,,3439,,15413,,4748,,27970,,4899,,183858,,878,,213363
310M300US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",310M300US29820,,3070,,14357,,1632,,4021,,1644,,4058,,1976,,4912,,2521,,8970,,6082,,49462,,5145,,44070,,7932,,93532,,8676,,99161,,10791,,181051,,13244,,280212,,14343,,386735,,13970,,1777944,,2528,,2179036
310M300US29860,"Laurel, MS Micro Area",310M300US29860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US29940,"Lawrence, KS Metro Area",310M300US29940,,726,,760,,323,,551,,344,,221,,786,,1327,,837,,1548,,2683,,7604,,1620,,4317,,3112,,11921,,634,,939,,3500,,17369,,3642,,18308,,3899,,32328,,3901,,86498,,554,,119586
310M300US30020,"Lawton, OK Metro Area",310M300US30020,,1322,,2460,,593,,1441,,324,,573,,928,,1859,,1007,,2432,,2196,,7038,,1797,,5844,,2579,,12882,,981,,2785,,2622,,13379,,2651,,16164,,3971,,32919,,4503,,90330,,895,,125709
310M300US30140,"Lebanon, PA Metro Area",310M300US30140,,2030,,1848,,75,,32,,344,,333,,179,,0,,344,,333,,1019,,3461,,1724,,3868,,2079,,7329,,1701,,5329,,1672,,3578,,2378,,8907,,3376,,16601,,3763,,119442,,520,,137891
310M300US30300,"Lewiston, ID-WA Metro Area",310M300US30300,,9,,4,,164,,208,,865,,886,,198,,0,,865,,886,,448,,910,,1009,,1369,,1096,,2279,,796,,2116,,1013,,3182,,1432,,5298,,1870,,8671,,1956,,53607,,333,,62282
310M300US30340,"Lewiston-Auburn, ME Metro Area",310M300US30340,,432,,617,,768,,1176,,416,,461,,72,,42,,427,,503,,1160,,3565,,841,,1390,,1305,,4955,,1438,,3725,,1369,,5228,,1927,,8953,,2372,,15587,,2529,,89543,,713,,105747
310M300US30460,"Lexington-Fayette, KY Metro Area",310M300US30460,,1053,,2510,,1700,,5858,,737,,2880,,1080,,3258,,1187,,6138,,1777,,9022,,2171,,7379,,3008,,16401,,3378,,22625,,5098,,58321,,5678,,80946,,6592,,109343,,6789,,394676,,1094,,506529
310M300US30620,"Lima, OH Metro Area",310M300US30620,,491,,756,,557,,767,,720,,1315,,399,,694,,878,,2009,,482,,1215,,567,,761,,685,,1976,,1186,,2955,,2520,,7069,,2883,,10024,,3040,,14776,,3050,,87071,,261,,102603
310M300US30700,"Lincoln, NE Metro Area",310M300US30700,,857,,1982,,1331,,3868,,447,,984,,1828,,3216,,1863,,4200,,1955,,7885,,2415,,7801,,3234,,15686,,837,,1944,,3727,,38866,,3874,,40810,,4976,,64564,,5311,,260845,,1758,,327391
310M300US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",310M300US30780,,1176,,2227,,1699,,4799,,1220,,2362,,828,,1980,,1579,,4342,,2133,,9392,,1694,,7224,,2825,,16616,,5489,,36605,,5112,,34912,,8315,,71517,,9020,,97274,,9001,,629902,,2360,,729403
310M300US30860,"Logan, UT-ID Metro Area",310M300US30860,,1116,,2136,,761,,1140,,482,,704,,1164,,2035,,1181,,2739,,1222,,4595,,990,,2316,,1625,,6911,,1459,,4411,,2457,,8793,,2807,,13204,,3252,,23994,,3647,,109547,,1595,,135677
310M300US30940,"London, KY Micro Area",310M300US30940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US30980,"Longview, TX Metro Area",310M300US30980,,418,,464,,1730,,3125,,762,,1128,,811,,1233,,1142,,2361,,1332,,4751,,1171,,5009,,1801,,9760,,3477,,16380,,2600,,9292,,4247,,25672,,4851,,40918,,5040,,172310,,1076,,213692
310M300US31020,"Longview, WA Metro Area",310M300US31020,,117,,113,,694,,715,,276,,259,,213,,173,,344,,432,,2402,,5014,,1730,,3672,,2717,,8686,,2138,,6260,,3052,,7598,,3693,,13858,,4019,,23691,,4016,,81935,,456,,105739
310M300US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",310M300US31080,,7964,,97756,,591,,1242,,1094,,3813,,1422,,4986,,1817,,8799,,7623,,105931,,8016,,132677,,11517,,238608,,17642,,430998,,17348,,603081,,24112,,1034079,,25820,,1282728,,27564,,11830109,,5943,,13210593
310M300US31140,"Louisville/Jefferson County, KY-IN Metro Area",310M300US31140,,1683,,5099,,1289,,4342,,2300,,5101,,1086,,2959,,2657,,8060,,2925,,13897,,2396,,13303,,3787,,27200,,5621,,58801,,6932,,77762,,9220,,136563,,10464,,176165,,11244,,1098993,,3483,,1280257
310M300US31180,"Lubbock, TX Metro Area",310M300US31180,,498,,969,,1219,,2009,,630,,795,,3079,,7305,,3206,,8100,,1633,,7385,,2518,,12192,,3281,,19577,,1555,,4527,,6320,,38348,,6410,,42875,,6526,,72561,,6749,,239862,,2184,,313392
310M300US10300,"Adrian, MI Micro Area",310M300US10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US10380,"Aguadilla-Isabela, PR Metro Area",310M300US10380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US10420,"Akron, OH Metro Area",310M300US10420,,723,,2000,,1313,,1126,,588,,1516,,499,,927,,810,,2443,,3257,,20393,,1672,,8901,,3517,,29294,,4796,,38372,,5151,,25457,,6858,,63829,,7909,,96692,,8246,,597521,,1420,,696213
310M300US10460,"Alamogordo, NM Micro Area",310M300US10460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US10500,"Albany, GA Metro Area",310M300US10500,,277,,197,,228,,336,,353,,444,,404,,629,,562,,1073,,1137,,2454,,352,,713,,1215,,3167,,2720,,8253,,3124,,13779,,3744,,22032,,3955,,26608,,4026,,123536,,1616,,150341
310M300US10540,"Albany, OR Metro Area",310M300US10540,,933,,779,,234,,247,,339,,320,,959,,1091,,982,,1411,,2883,,4514,,1993,,5398,,3039,,9912,,1388,,3308,,1077,,2674,,1776,,5982,,3343,,17552,,3369,,104620,,738,,122951
310M300US10580,"Albany-Schenectady-Troy, NY Metro Area",310M300US10580,,1998,,4344,,406,,1012,,1212,,2868,,759,,1382,,1353,,4250,,3110,,20188,,2718,,13287,,4535,,33475,,4925,,50702,,4183,,29296,,6314,,79998,,7525,,118735,,7256,,754305,,1612,,877384
310M300US10700,"Albertville, AL Micro Area",310M300US10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US10740,"Albuquerque, NM Metro Area",310M300US10740,,1076,,3121,,504,,867,,817,,2122,,919,,2487,,1268,,4609,,3114,,9988,,2312,,12987,,3909,,22975,,4132,,18675,,7872,,59289,,9223,,77964,,9612,,106415,,10040,,791895,,2968,,901431
310M300US10780,"Alexandria, LA Metro Area",310M300US10780,,100,,52,,1401,,1637,,252,,354,,17,,8,,253,,362,,550,,1065,,1291,,2520,,1369,,3585,,3012,,9824,,1301,,3933,,3305,,13757,,3677,,19341,,3717,,132877,,634,,152270
310M300US10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",310M300US10900,,1276,,3225,,464,,678,,441,,742,,126,,117,,451,,859,,2325,,17714,,2907,,12289,,3675,,30003,,4963,,41550,,4549,,27303,,6450,,68853,,7458,,100393,,7505,,729579,,1498,,833197
310M300US11020,"Altoona, PA Metro Area",310M300US11020,,338,,318,,363,,519,,765,,1429,,79,,43,,767,,1472,,982,,2986,,504,,797,,1215,,3783,,1696,,4376,,1008,,3159,,1880,,7535,,2099,,13309,,2170,,108769,,359,,122396
310M300US11100,"Amarillo, TX Metro Area",310M300US11100,,528,,576,,739,,1678,,921,,1509,,1043,,2041,,1398,,3550,,485,,1318,,1475,,4697,,1635,,6015,,925,,2903,,5921,,31251,,5940,,34154,,5927,,45397,,6543,,216217,,2476,,262190
310M300US11180,"Ames, IA Metro Area",310M300US11180,,715,,1079,,1098,,2872,,656,,1400,,578,,875,,935,,2275,,1280,,5134,,1096,,3317,,1688,,8451,,748,,1676,,2177,,13591,,2346,,15267,,2575,,28865,,2563,,66592,,398,,96536
310M300US11260,"Anchorage, AK Metro Area",310M300US11260,,2040,,4357,,1458,,3611,,523,,688,,578,,990,,693,,1678,,3489,,9334,,1198,,5040,,3453,,14374,,2356,,11809,,6214,,40781,,6680,,52590,,7282,,72253,,7260,,319363,,1112,,395973
310M300US11460,"Ann Arbor, MI Metro Area",310M300US11460,,1114,,4488,,587,,1268,,641,,1747,,382,,462,,741,,2209,,2889,,18418,,2278,,14767,,3802,,33185,,3511,,18757,,3262,,20480,,4747,,39237,,5527,,75899,,5547,,284328,,656,,364715
310M300US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",310M300US11500,,271,,251,,739,,1001,,974,,1613,,353,,290,,1017,,1903,,1168,,2889,,432,,837,,1270,,3726,,1604,,4591,,2386,,7173,,2890,,11764,,2991,,18394,,3165,,94719,,687,,113364
310M300US11540,"Appleton, WI Metro Area",310M300US11540,,168,,164,,507,,1035,,473,,730,,388,,437,,547,,1167,,1119,,4443,,863,,3072,,1449,,7515,,1259,,6924,,1531,,5075,,2114,,11999,,2716,,21716,,2738,,211300,,596,,233180
310M300US11640,"Arecibo, PR Metro Area",310M300US11640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US11700,"Asheville, NC Metro Area",310M300US11700,,563,,738,,619,,1427,,874,,2043,,440,,652,,998,,2695,,1788,,7196,,2425,,8565,,3174,,15761,,3308,,21582,,2768,,13344,,4251,,34926,,4982,,54809,,5084,,397184,,843,,452731
310M300US11780,"Ashtabula, OH Micro Area",310M300US11780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US11900,"Athens, OH Micro Area",310M300US11900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US11980,"Athens, TX Micro Area",310M300US11980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US12020,"Athens-Clarke County, GA Metro Area",310M300US12020,,497,,703,,830,,1352,,495,,641,,1427,,2229,,1487,,2870,,2199,,13327,,1882,,7068,,3209,,20395,,1590,,4144,,3629,,16786,,4071,,20930,,4878,,45547,,5319,,157980,,2164,,204230
310M300US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",310M300US12060,,5188,,37305,,2012,,8650,,2264,,7509,,1885,,6869,,2928,,14378,,8888,,78639,,9429,,83664,,13019,,162303,,19391,,494618,,9536,,122104,,21289,,616722,,23830,,802053,,25618,,4969416,,5890,,5808774
310M300US12100,"Atlantic City-Hammonton, NJ Metro Area",310M300US12100,,2336,,2465,,206,,0,,119,,71,,206,,0,,119,,71,,2367,,9330,,2785,,5794,,3478,,15124,,4185,,15612,,2029,,6762,,4448,,22374,,5946,,37569,,5969,,226405,,1268,,266439
310M300US12180,"Auburn, NY Micro Area",310M300US12180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US12220,"Auburn-Opelika, AL Metro Area",310M300US12220,,308,,291,,603,,577,,1255,,1432,,712,,809,,1464,,2241,,1550,,6329,,2104,,6688,,2601,,13017,,1770,,3978,,1716,,7206,,2637,,11184,,4095,,27019,,4390,,132228,,941,,159538
310M300US12260,"Augusta-Richmond County, GA-SC Metro Area",310M300US12260,,1298,,2638,,1424,,2316,,555,,805,,1097,,1332,,1114,,2137,,2474,,10613,,3095,,10690,,3664,,21303,,6174,,36424,,4457,,22319,,7612,,58743,,7964,,84499,,8932,,506404,,2532,,593541
310M300US12300,"Augusta-Waterville, ME Micro Area",310M300US12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US12420,"Austin-Round Rock, TX Metro Area",310M300US12420,,3344,,19824,,1843,,5222,,497,,1098,,1064,,1946,,1206,,3044,,6012,,51398,,6843,,64962,,9799,,116360,,8994,,87030,,11522,,150536,,13870,,237566,,14979,,362192,,15265,,1707036,,3004,,2089052
310M300US12540,"Bakersfield, CA Metro Area",310M300US12540,,1350,,2522,,928,,1369,,170,,157,,436,,666,,477,,823,,4408,,19911,,3491,,18574,,6200,,38485,,7009,,44727,,6325,,42488,,8674,,87215,,10855,,127892,,11621,,748160,,2097,,878574
310M300US12580,"Baltimore-Columbia-Towson, MD Metro Area",310M300US12580,,3150,,15478,,876,,1849,,350,,445,,1709,,1977,,1701,,2422,,4847,,42357,,5574,,38163,,7708,,80520,,11926,,168654,,7461,,88949,,13791,,257603,,15322,,342394,,15860,,2418918,,2648,,2776790
310M300US12620,"Bangor, ME Metro Area",310M300US12620,,438,,382,,837,,3134,,423,,895,,134,,88,,443,,983,,991,,3312,,660,,1549,,1113,,4861,,2604,,10288,,1162,,3281,,2875,,13569,,3013,,22547,,3082,,127439,,429,,150368
310M300US12700,"Barnstable Town, MA Metro Area",310M300US12700,,977,,2268,,336,,395,,255,,289,,467,,418,,546,,707,,1688,,6837,,1016,,2044,,2137,,8881,,1788,,7846,,707,,1458,,1947,,9304,,3123,,19287,,3223,,189932,,861,,211487
310M300US12940,"Baton Rouge, LA Metro Area",310M300US12940,,775,,1315,,928,,1697,,2265,,2618,,537,,643,,2339,,3261,,2599,,14641,,3108,,10924,,4001,,25565,,6671,,50277,,5820,,35991,,9014,,86268,,10131,,116791,,9940,,705764,,2234,,823870
310M300US12980,"Battle Creek, MI Metro Area",310M300US12980,,795,,802,,92,,66,,461,,673,,564,,817,,720,,1490,,1306,,3382,,698,,1517,,1544,,4899,,1700,,8164,,1927,,5829,,2478,,13993,,3071,,20448,,3059,,111437,,548,,132687
310M300US31260,"Lufkin, TX Micro Area",310M300US31260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US31300,"Lumberton, NC Micro Area",310M300US31300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US31340,"Lynchburg, VA Metro Area",310M300US31340,,630,,1163,,346,,803,,719,,750,,369,,443,,878,,1193,,2146,,8917,,1394,,4325,,2499,,13242,,2929,,12806,,2682,,11414,,3662,,24220,,4179,,39458,,4599,,216678,,2960,,257299
310M300US31420,"Macon-Bibb County, GA Metro Area",310M300US31420,,482,,605,,630,,1078,,500,,585,,1324,,1665,,1535,,2250,,2306,,4447,,1686,,5166,,2279,,9613,,2119,,5104,,2909,,12509,,4119,,17613,,5166,,30554,,6052,,193970,,2718,,225129
310M300US31460,"Madera, CA Metro Area",310M300US31460,,497,,495,,38,,21,,163,,161,,210,,0,,163,,161,,1844,,4322,,2061,,5790,,2685,,10112,,1944,,4345,,3117,,6390,,3815,,10735,,4340,,21029,,4216,,133734,,837,,155258
310M300US31540,"Madison, WI Metro Area",310M300US31540,,2201,,6990,,719,,2386,,1081,,3600,,1127,,2488,,1524,,6088,,3172,,13162,,2510,,14166,,3685,,27328,,4146,,28285,,4786,,37893,,6618,,66178,,7265,,101980,,7713,,537192,,1112,,646162
310M300US31700,"Manchester-Nashua, NH Metro Area",310M300US31700,,1058,,2707,,260,,288,,1401,,3914,,1226,,2057,,1871,,5971,,3902,,18105,,2068,,4636,,4540,,22741,,2612,,10553,,3065,,22869,,3991,,33422,,5572,,62422,,5581,,339592,,1096,,404721
310M300US31740,"Manhattan, KS Metro Area",310M300US31740,,705,,1132,,456,,645,,743,,1028,,801,,1482,,1107,,2510,,1236,,3438,,1142,,3375,,1802,,6813,,1427,,3072,,2586,,9678,,3046,,12750,,3114,,22718,,3098,,72916,,508,,96766
310M300US31820,"Manitowoc, WI Micro Area",310M300US31820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US31860,"Mankato-North Mankato, MN Metro Area",310M300US31860,,164,,282,,412,,961,,141,,173,,581,,1300,,576,,1473,,914,,3228,,708,,1734,,1210,,4962,,989,,2902,,1283,,6137,,1567,,9039,,2194,,16435,,2200,,83528,,234,,100245
310M300US31900,"Mansfield, OH Metro Area",310M300US31900,,243,,315,,258,,214,,419,,677,,449,,965,,644,,1642,,596,,1522,,813,,2366,,1066,,3888,,1273,,4209,,2108,,5650,,2552,,9859,,2957,,15603,,3038,,103690,,430,,119608
310M300US31940,"Marinette, WI-MI Micro Area",310M300US31940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US31980,"Marion, IN Micro Area",310M300US31980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US35100,"New Bern, NC Metro Area",310M300US35100,,436,,579,,751,,827,,1034,,1244,,1395,,1846,,1645,,3090,,1472,,5120,,948,,2473,,1816,,7593,,1575,,4622,,902,,2207,,1855,,6829,,2861,,18339,,3873,,105328,,2051,,124246
310M300US36020,"Oak Harbor, WA Micro Area",310M300US36020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US36100,"Ocala, FL Metro Area",310M300US36100,,827,,833,,1278,,1228,,658,,923,,145,,148,,673,,1071,,3019,,12614,,2859,,7241,,4554,,19855,,3758,,14056,,2732,,8756,,4147,,22812,,6076,,44966,,6109,,306274,,810,,352073
310M300US36140,"Ocean City, NJ Metro Area",310M300US36140,,81,,66,,206,,0,,373,,338,,206,,0,,373,,338,,1076,,4220,,726,,1129,,1312,,5349,,1426,,4478,,1288,,1890,,1808,,6368,,2041,,12055,,1993,,80858,,354,,92979
310M300US36220,"Odessa, TX Metro Area",310M300US36220,,730,,1263,,275,,285,,268,,219,,910,,1016,,962,,1235,,1996,,1993,,2239,,4564,,2950,,6557,,1718,,3762,,3694,,16699,,3681,,20461,,4555,,28538,,4676,,124999,,1008,,154800
310M300US36260,"Ogden-Clearfield, UT Metro Area",310M300US36260,,1726,,4422,,1340,,1876,,366,,349,,318,,482,,421,,831,,3022,,12272,,3165,,14374,,3823,,26646,,5482,,48008,,5980,,23401,,7092,,71409,,7744,,100762,,7829,,550518,,1809,,655702
310M300US36300,"Ogdensburg-Massena, NY Micro Area",310M300US36300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M300US36420,"Oklahoma City, OK Metro Area",310M300US36420,,1731,,4415,,2317,,7865,,808,,2655,,2106,,7937,,2222,,10592,,3408,,19340,,3655,,22785,,4662,,42125,,7654,,85937,,7755,,89135,,10776,,175072,,12048,,235654,,12449,,1122198,,2225,,1362267
310M300US36460,"Olean, NY Micro Area",310M300US36460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
