ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M600US18500,"Corning, NY Micro Area",310M600US18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US18580,"Corpus Christi, TX Metro Area",310M600US18580,,1522,,2215,,251,,433,,318,,816,,395,,516,,570,,1332,,2074,,6785,,1437,,4439,,2485,,11224,,2972,,8811,,5570,,32038,,6629,,40849,,7373,,53838,,7935,,360151,,1490,,416204
310M600US18700,"Corvallis, OR Metro Area",310M600US18700,,1341,,2144,,214,,0,,200,,227,,325,,391,,361,,618,,1469,,6228,,1370,,6566,,1908,,12794,,1144,,2300,,1441,,5584,,2000,,7884,,2552,,21296,,2430,,73561,,338,,97001
310M600US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",310M600US18880,,1121,,2703,,354,,632,,1137,,1633,,492,,326,,1196,,1959,,2975,,11963,,3369,,11312,,4270,,23275,,3979,,17016,,1824,,5431,,4314,,22447,,6290,,48313,,6604,,245257,,1149,,296273
310M600US18980,"Cullman, AL Micro Area",310M600US18980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US19060,"Cumberland, MD-WV Metro Area",310M600US19060,,210,,0,,385,,447,,82,,45,,110,,95,,141,,140,,746,,1901,,636,,804,,1049,,2705,,1060,,3324,,925,,2591,,1484,,5915,,1728,,9207,,1765,,84394,,322,,93601
310M600US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",310M600US19100,,8267,,66041,,2637,,10718,,2534,,10539,,2934,,10027,,3865,,20566,,9625,,120818,,12468,,134780,,16343,,255598,,18413,,350505,,20431,,400432,,27481,,750937,,30240,,1037819,,32624,,6742024,,5718,,7845884
310M600US19140,"Dalton, GA Metro Area",310M600US19140,,339,,515,,228,,0,,372,,396,,228,,0,,372,,396,,1442,,2659,,816,,1408,,1807,,4067,,2274,,6518,,1749,,2900,,2997,,9418,,3160,,13881,,3238,,127535,,854,,141931
310M600US19180,"Danville, IL Metro Area",310M600US19180,,206,,0,,107,,137,,206,,0,,286,,292,,286,,292,,265,,464,,117,,244,,280,,708,,1356,,2502,,1048,,1541,,1684,,4043,,1714,,5180,,1765,,66567,,343,,71747
310M600US19260,"Danville, VA Micro Area",310M600US19260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US19300,"Daphne-Fairhope-Foley, AL Metro Area",310M600US19300,,689,,835,,234,,321,,1608,,1932,,190,,196,,1628,,2128,,3508,,10674,,2037,,4537,,4447,,15211,,3135,,9041,,2118,,7121,,3413,,16162,,5308,,33822,,5533,,209161,,1161,,243818
310M600US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",310M600US19340,,1933,,2504,,480,,834,,930,,2043,,1200,,1787,,1351,,3830,,1992,,6967,,1600,,4756,,2511,,11723,,3076,,15643,,3443,,14442,,4731,,30085,,5461,,46472,,6015,,325601,,1495,,374577
310M600US19430,"Dayton-Kettering, OH Metro Area",310M600US19430,,1657,,4112,,1872,,2250,,526,,1275,,1575,,3509,,1705,,4784,,3586,,19679,,3580,,13258,,5383,,32937,,6642,,49345,,4824,,25845,,8105,,75190,,8157,,115161,,8479,,683928,,1414,,803201
310M600US19460,"Decatur, AL Metro Area",310M600US19460,,84,,48,,15,,70,,341,,327,,100,,59,,355,,386,,1413,,3401,,1563,,3014,,1885,,6415,,1655,,4726,,1617,,3736,,2198,,8462,,2982,,15333,,3136,,139903,,688,,155284
310M600US19500,"Decatur, IL Metro Area",310M600US19500,,185,,194,,327,,411,,85,,199,,11,,5,,89,,204,,527,,1384,,368,,713,,665,,2097,,499,,1051,,3164,,9433,,3305,,10484,,3416,,13196,,3490,,86979,,397,,100369
310M600US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",310M600US19660,,1310,,2974,,839,,1331,,1276,,1904,,486,,453,,1402,,2357,,4702,,27936,,3830,,15390,,5427,,43326,,5047,,24021,,3863,,15284,,6328,,39305,,9513,,86319,,9896,,612086,,1302,,701379
310M600US19740,"Denver-Aurora-Lakewood, CO Metro Area",310M600US19740,,2479,,14353,,2392,,6399,,1706,,4861,,1269,,3539,,2096,,8400,,6039,,58565,,5799,,64626,,8197,,123191,,11949,,136364,,11155,,184576,,17413,,320940,,18962,,458930,,19284,,2481181,,2857,,2954464
310M600US19780,"Des Moines-West Des Moines, IA Metro Area",310M600US19780,,986,,2057,,1030,,3458,,489,,788,,711,,1770,,817,,2558,,2787,,11090,,2564,,9977,,3962,,21067,,4427,,31239,,5112,,33876,,6059,,65115,,7602,,92198,,7704,,626413,,1868,,720668
310M600US19820,"Detroit-Warren-Dearborn, MI Metro Area",310M600US19820,,4059,,23795,,1187,,3907,,1658,,4683,,1321,,2377,,1995,,7060,,5215,,41811,,4543,,33042,,7494,,74853,,10001,,208598,,10801,,114408,,13212,,323006,,14725,,408826,,14858,,3868248,,3333,,4300869
310M600US20020,"Dothan, AL Metro Area",310M600US20020,,445,,437,,377,,766,,612,,954,,272,,574,,673,,1528,,833,,2575,,686,,2105,,1135,,4680,,1364,,4446,,744,,3494,,1469,,7940,,1955,,14914,,2067,,135768,,430,,151119
310M600US20100,"Dover, DE Metro Area",310M600US20100,,459,,632,,217,,201,,97,,58,,440,,287,,450,,345,,1087,,4750,,930,,2096,,1443,,6846,,2872,,8835,,2292,,4071,,3548,,12906,,3821,,20298,,3851,,164268,,872,,185198
310M600US20140,"Dublin, GA Micro Area",310M600US20140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US20180,"DuBois, PA Micro Area",310M600US20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US20220,"Dubuque, IA Metro Area",310M600US20220,,113,,96,,560,,1184,,330,,467,,176,,176,,377,,643,,970,,2100,,846,,1528,,1246,,3628,,718,,1230,,1066,,4234,,1237,,5464,,1703,,10919,,1731,,86670,,398,,97685
310M600US20260,"Duluth, MN-WI Metro Area",310M600US20260,,130,,231,,363,,1195,,397,,1051,,678,,866,,782,,1917,,1757,,6821,,1488,,5207,,2441,,12028,,2046,,12416,,1691,,8569,,2606,,20985,,3692,,36125,,4063,,252972,,1108,,289328
310M600US20500,"Durham-Chapel Hill, NC Metro Area",310M600US20500,,2178,,7273,,1004,,1365,,907,,1877,,1692,,2165,,1911,,4042,,3549,,18648,,4956,,27854,,6140,,46502,,2502,,10564,,4369,,23623,,5194,,34187,,8358,,86096,,9007,,566213,,946,,659582
310M600US20700,"East Stroudsburg, PA Metro Area",310M600US20700,,341,,315,,190,,0,,108,,86,,288,,221,,300,,307,,2044,,6540,,1762,,3435,,2825,,9975,,2199,,5351,,629,,1028,,2287,,6379,,3173,,16661,,3105,,149281,,427,,166257
310M600US20740,"Eau Claire, WI Metro Area",310M600US20740,,495,,696,,1126,,3227,,900,,1768,,438,,628,,926,,2396,,1333,,4379,,753,,2024,,1434,,6403,,1266,,4054,,1828,,6914,,2275,,10968,,2922,,22994,,3099,,148609,,493,,172299
310M600US20940,"El Centro, CA Metro Area",310M600US20940,,310,,322,,3,,5,,9,,4,,218,,0,,9,,4,,806,,1260,,341,,636,,839,,1896,,1738,,4058,,2707,,6696,,3059,,10754,,3200,,12659,,3536,,162878,,955,,175859
310M600US21060,"Elizabethtown-Fort Knox, KY Metro Area",310M600US21060,,680,,774,,1558,,2936,,472,,554,,1752,,2164,,1983,,2718,,2129,,6559,,1320,,2377,,2423,,8936,,1536,,5623,,840,,1774,,1637,,7397,,3756,,21987,,4422,,133960,,1995,,156721
310M600US21140,"Elkhart-Goshen, IN Metro Area",310M600US21140,,1762,,2050,,727,,1414,,968,,1657,,207,,0,,968,,1657,,1674,,3274,,936,,1456,,1960,,4730,,3613,,7521,,2794,,6815,,3992,,14336,,4444,,22137,,4340,,179442,,725,,203629
310M600US21300,"Elmira, NY Metro Area",310M600US21300,,652,,1228,,415,,656,,185,,177,,137,,57,,228,,234,,748,,1821,,391,,697,,882,,2518,,827,,1934,,1070,,2073,,1500,,4007,,1843,,7415,,1909,,72341,,286,,80984
310M600US21340,"El Paso, TX Metro Area",310M600US21340,,2140,,6273,,965,,966,,614,,843,,707,,862,,896,,1705,,3349,,13743,,3462,,11202,,5029,,24945,,3893,,10694,,7935,,54894,,8355,,65588,,8741,,93204,,9115,,761077,,2612,,860554
310M600US21420,"Enid, OK Metro Area",310M600US21420,,414,,326,,294,,441,,108,,100,,361,,362,,362,,462,,859,,1469,,990,,1951,,1281,,3420,,296,,348,,1933,,6293,,1922,,6641,,1886,,10964,,1964,,49826,,354,,61116
310M600US21500,"Erie, PA Metro Area",310M600US21500,,831,,2207,,320,,377,,484,,1006,,242,,324,,591,,1330,,1217,,4312,,895,,2350,,1533,,6662,,2604,,9270,,2210,,9530,,3655,,18800,,4227,,27169,,4396,,235042,,701,,264418
310M600US21660,"Eugene-Springfield, OR Metro Area",310M600US21660,,997,,1852,,1612,,2116,,596,,1147,,774,,1501,,947,,2648,,2886,,10473,,2450,,12248,,3508,,22721,,2258,,7652,,4668,,29224,,5098,,36876,,5246,,64361,,5316,,313071,,918,,379284
310M600US21700,"Eureka-Arcata, CA Micro Area",310M600US21700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US21780,"Evansville, IN-KY Metro Area",310M600US21780,,673,,1121,,867,,2579,,861,,1405,,433,,775,,1025,,2180,,1944,,5308,,1459,,3844,,2609,,9152,,3788,,14220,,2851,,12806,,4112,,27026,,4449,,40937,,4400,,269515,,669,,311573
310M600US21820,"Fairbanks, AK Metro Area",310M600US21820,,802,,890,,350,,442,,145,,147,,601,,700,,641,,847,,4136,,8527,,1095,,1716,,4101,,10243,,2096,,5012,,1379,,3672,,2336,,8684,,4816,,20216,,4961,,73013,,479,,94119
310M600US22020,"Fargo, ND-MN Metro Area",310M600US22020,,738,,874,,1006,,2991,,1153,,2722,,680,,1161,,1395,,3883,,1333,,4681,,1088,,3730,,1656,,8411,,2880,,12074,,4248,,17590,,4777,,29664,,4968,,44949,,4978,,209737,,982,,255560
310M600US22060,"Faribault-Northfield, MN Micro Area",310M600US22060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US22100,"Farmington, MO Micro Area",310M600US22100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US22140,"Farmington, NM Metro Area",310M600US22140,,192,,195,,89,,71,,369,,386,,463,,478,,594,,864,,558,,1007,,989,,1691,,1314,,2698,,2221,,4224,,841,,2134,,2414,,6358,,2440,,9991,,2296,,109430,,428,,119616
310M600US22180,"Fayetteville, NC Metro Area",310M600US22180,,1806,,5725,,882,,2095,,994,,3108,,961,,1988,,1374,,5096,,3594,,21720,,2314,,12575,,4144,,34295,,3453,,19882,,3439,,23876,,4823,,43758,,6493,,85244,,6458,,431716,,1174,,522685
310M600US22220,"Fayetteville-Springdale-Rogers, AR Metro Area",310M600US22220,,2897,,5407,,1402,,3191,,1799,,2324,,1338,,1708,,2181,,4032,,2479,,10750,,2728,,12620,,3815,,23370,,4473,,21022,,5521,,32011,,7321,,53033,,8484,,83626,,8788,,479999,,3990,,569032
310M600US22300,"Findlay, OH Micro Area",310M600US22300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US22380,"Flagstaff, AZ Metro Area",310M600US22380,,216,,230,,230,,269,,817,,899,,540,,552,,920,,1451,,1835,,7973,,1757,,7462,,2641,,15435,,1654,,4042,,1902,,6182,,2435,,10224,,3807,,27379,,3768,,115628,,370,,143237
310M600US22420,"Flint, MI Metro Area",310M600US22420,,94,,66,,359,,597,,196,,220,,919,,892,,936,,1112,,3297,,9807,,1560,,4558,,3605,,14365,,3657,,19282,,1781,,5508,,4241,,24790,,5561,,40864,,5828,,357267,,1090,,398197
310M600US22500,"Florence, SC Metro Area",310M600US22500,,440,,494,,2788,,3906,,226,,279,,484,,483,,528,,762,,1176,,3268,,530,,1007,,1314,,4275,,2403,,8648,,1045,,2191,,2688,,10839,,3605,,19782,,3680,,176771,,751,,197047
310M600US22520,"Florence-Muscle Shoals, AL Metro Area",310M600US22520,,245,,300,,706,,872,,719,,779,,7,,24,,719,,803,,1688,,4814,,1630,,3214,,2345,,8028,,2159,,5840,,1922,,4804,,3192,,10644,,3827,,20347,,3936,,132006,,541,,152653
310M600US22540,"Fond du Lac, WI Metro Area",310M600US22540,,418,,552,,243,,561,,1012,,1613,,259,,227,,1033,,1840,,660,,1581,,926,,1855,,1123,,3436,,1177,,3361,,1375,,3715,,1670,,7076,,2159,,12913,,2102,,89748,,308,,103213
310M600US22660,"Fort Collins, CO Metro Area",310M600US22660,,1065,,2370,,561,,828,,1268,,2134,,357,,525,,1218,,2659,,3596,,16816,,3562,,16333,,4930,,33149,,2270,,10673,,3527,,18269,,3848,,28942,,6641,,65578,,6505,,294720,,938,,362668
310M600US22840,"Fort Payne, AL Micro Area",310M600US22840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US22900,"Fort Smith, AR-OK Metro Area",310M600US22900,,1070,,745,,1630,,3986,,509,,667,,630,,880,,818,,1547,,2393,,6834,,2168,,5376,,3103,,12210,,1552,,7911,,2142,,5956,,2874,,13867,,4230,,31610,,5109,,211665,,2913,,244020
310M600US23060,"Fort Wayne, IN Metro Area",310M600US23060,,883,,1136,,1083,,1349,,963,,2474,,2402,,3781,,2790,,6255,,1864,,6684,,2662,,5511,,3178,,12195,,1831,,7349,,4603,,28004,,4989,,35353,,6603,,55152,,6557,,363711,,1061,,419999
310M600US23180,"Frankfort, KY Micro Area",310M600US23180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US23420,"Fresno, CA Metro Area",310M600US23420,,2007,,4363,,165,,154,,183,,444,,148,,155,,219,,599,,5056,,20366,,2185,,11225,,5590,,31591,,6199,,30273,,6227,,45381,,7990,,75654,,9730,,107998,,9704,,888912,,2325,,1001273
310M600US23460,"Gadsden, AL Metro Area",310M600US23460,,546,,591,,152,,87,,857,,1378,,133,,75,,868,,1453,,1007,,2580,,602,,968,,1236,,3548,,2173,,3932,,1225,,2358,,2414,,6290,,2669,,11378,,2713,,89645,,627,,101614
310M600US23540,"Gainesville, FL Metro Area",310M600US23540,,1367,,2791,,631,,1331,,1446,,1781,,721,,711,,1664,,2492,,2940,,18592,,2090,,8735,,3690,,27327,,3307,,12698,,3997,,20662,,4714,,33360,,6457,,64510,,7089,,280758,,2703,,348059
310M600US23580,"Gainesville, GA Metro Area",310M600US23580,,1140,,2180,,1371,,1807,,687,,1085,,531,,723,,860,,1808,,4250,,15264,,1151,,2538,,4517,,17802,,1667,,5030,,1927,,3727,,2567,,8757,,5380,,30174,,5413,,177938,,560,,210292
310M600US23700,"Gallup, NM Micro Area",310M600US23700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US23900,"Gettysburg, PA Metro Area",310M600US23900,,278,,409,,294,,289,,11,,88,,190,,0,,11,,88,,1381,,3688,,422,,762,,1421,,4450,,1246,,3019,,327,,914,,1282,,3933,,1971,,8760,,2018,,96304,,267,,105473
310M600US24020,"Glens Falls, NY Metro Area",310M600US24020,,221,,259,,141,,303,,234,,550,,216,,130,,319,,680,,927,,3056,,702,,1479,,1106,,4535,,1546,,3836,,1041,,1826,,1782,,5662,,2167,,11180,,2441,,113714,,472,,125153
310M600US24060,"Glenwood Springs, CO Micro Area",310M600US24060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US24140,"Goldsboro, NC Metro Area",310M600US24140,,264,,380,,1450,,1444,,524,,683,,221,,0,,524,,683,,1640,,5181,,741,,1309,,1629,,6490,,2562,,5821,,1466,,2751,,2768,,8572,,3767,,17189,,3762,,97704,,662,,115273
310M600US24180,"Granbury, TX Micro Area",310M600US24180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US24220,"Grand Forks, ND-MN Metro Area",310M600US24220,,1079,,1362,,1491,,2519,,417,,861,,570,,945,,658,,1806,,1139,,4085,,954,,2314,,1503,,6399,,623,,2040,,1583,,5375,,1707,,7415,,2419,,18139,,2761,,82147,,646,,101648
310M600US24260,"Grand Island, NE Metro Area",310M600US24260,,342,,232,,744,,1106,,718,,653,,585,,682,,827,,1335,,698,,914,,799,,1562,,1085,,2476,,577,,1233,,1264,,2085,,1440,,3318,,2179,,8235,,2173,,66919,,430,,75386
310M600US24300,"Grand Junction, CO Metro Area",310M600US24300,,384,,444,,726,,1146,,466,,719,,1343,,1895,,1427,,2614,,1598,,3832,,2718,,5357,,2836,,9189,,2865,,6508,,3288,,10744,,4144,,17252,,5254,,30201,,5284,,127538,,324,,158183
310M600US24340,"Grand Rapids-Kentwood, MI Metro Area",310M600US24340,,834,,2252,,2133,,4630,,1089,,3445,,1153,,2118,,1516,,5563,,3013,,21170,,3590,,13469,,4594,,34639,,5204,,58988,,6020,,40656,,7254,,99644,,9670,,144476,,9854,,937782,,1797,,1084510
310M600US24420,"Grants Pass, OR Metro Area",310M600US24420,,62,,38,,333,,278,,808,,956,,214,,0,,808,,956,,1233,,2602,,750,,1753,,1484,,4355,,2490,,3920,,2042,,4514,,3011,,8434,,3327,,14023,,3594,,72770,,623,,86831
310M600US24500,"Great Falls, MT Metro Area",310M600US24500,,207,,259,,1344,,2153,,688,,481,,137,,111,,688,,592,,1082,,2274,,616,,934,,1268,,3208,,445,,703,,1698,,5872,,1699,,6575,,2537,,12528,,2467,,71109,,401,,83896
310M600US24540,"Greeley, CO Metro Area",310M600US24540,,929,,1317,,429,,903,,1522,,1678,,1266,,1484,,1979,,3162,,2656,,15638,,4126,,13979,,4824,,29617,,2380,,7718,,2275,,7766,,3399,,15484,,5834,,49166,,6076,,294812,,1217,,345295
310M600US24580,"Green Bay, WI Metro Area",310M600US24580,,874,,1520,,771,,1974,,738,,1576,,647,,949,,906,,2525,,1285,,3914,,2327,,5881,,2325,,9795,,2065,,10353,,2920,,10757,,3751,,21110,,4838,,35404,,4797,,289874,,1242,,326798
310M600US24620,"Greeneville, TN Micro Area",310M600US24620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US24660,"Greensboro-High Point, NC Metro Area",310M600US24660,,1300,,3002,,1336,,2054,,603,,1320,,680,,1045,,893,,2365,,3537,,20880,,3593,,17970,,4502,,38850,,5487,,23793,,5630,,31419,,8443,,55212,,10113,,98481,,10097,,673258,,1565,,774741
310M600US24780,"Greenville, NC Metro Area",310M600US24780,,992,,786,,759,,899,,542,,1174,,875,,1637,,1081,,2811,,1586,,6247,,1520,,4790,,2178,,11037,,1475,,3599,,2632,,8267,,3189,,11866,,3738,,26613,,3882,,144183,,853,,171582
310M600US24860,"Greenville-Anderson, SC Metro Area",310M600US24860,,1583,,3674,,804,,2374,,2317,,5149,,2541,,4214,,3434,,9363,,3719,,28584,,4580,,17228,,5606,,45812,,7373,,56109,,4075,,14071,,8796,,70180,,11385,,127729,,11440,,816297,,1723,,947700
310M600US24940,"Greenwood, SC Micro Area",310M600US24940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US25020,"Guayama, PR Metro Area",310M600US25020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US25060,"Gulfport-Biloxi, MS Metro Area",310M600US25060,,2096,,2724,,980,,1860,,1228,,2011,,877,,915,,1458,,2926,,3055,,12337,,2936,,11100,,3680,,23437,,3557,,16970,,3160,,11613,,5132,,28583,,6876,,56806,,6948,,356493,,1265,,416023
310M600US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",310M600US25180,,505,,782,,307,,620,,5,,28,,301,,273,,299,,301,,3367,,9215,,1375,,3749,,3684,,12964,,3054,,11363,,1977,,5941,,3757,,17304,,4966,,31189,,4847,,268178,,2072,,300149
310M600US25220,"Hammond, LA Metro Area",310M600US25220,,707,,706,,36,,34,,112,,118,,535,,434,,558,,552,,1834,,5155,,702,,1665,,1991,,6820,,3750,,7792,,1859,,2377,,4216,,10169,,4939,,17575,,4946,,116950,,740,,135231
310M600US25260,"Hanford-Corcoran, CA Metro Area",310M600US25260,,1806,,1669,,107,,116,,410,,437,,501,,495,,666,,932,,2527,,7180,,1652,,3768,,3135,,10948,,2327,,4564,,1309,,2842,,2618,,7406,,4224,,19402,,4274,,130068,,934,,151139
310M600US25420,"Harrisburg-Carlisle, PA Metro Area",310M600US25420,,927,,1741,,482,,694,,1812,,1963,,329,,319,,1836,,2282,,4291,,21340,,1926,,6507,,4518,,27847,,5875,,32101,,3014,,8304,,6944,,40405,,8092,,71228,,8180,,524353,,1118,,597322
310M600US25500,"Harrisonburg, VA Metro Area",310M600US25500,,1123,,1898,,644,,958,,142,,172,,214,,0,,142,,172,,1458,,6283,,821,,2893,,1688,,9176,,2096,,4609,,1303,,5956,,2396,,10565,,2805,,20871,,2929,,112959,,447,,135728
310M600US25540,"Hartford-East Hartford-Middletown, CT Metro Area",310M600US25540,,3079,,8801,,274,,287,,1816,,2727,,224,,0,,1816,,2727,,4949,,42445,,3747,,20021,,5434,,62466,,6419,,51725,,4843,,24387,,8345,,76112,,10307,,141592,,11657,,1057372,,3607,,1207765
310M600US25620,"Hattiesburg, MS Metro Area",310M600US25620,,152,,142,,632,,948,,829,,1176,,1133,,873,,1417,,2049,,1319,,4460,,2556,,5338,,2732,,9798,,2341,,6365,,2169,,4424,,3200,,10789,,4068,,23584,,4252,,146252,,1869,,169978
310M600US25720,"Heber, UT Micro Area",310M600US25720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US25740,"Helena, MT Micro Area",310M600US25740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US25840,"Hermiston-Pendleton, OR Micro Area",310M600US25840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US25860,"Hickory-Lenoir-Morganton, NC Metro Area",310M600US25860,,447,,655,,655,,758,,1584,,1547,,554,,1167,,1690,,2714,,1876,,7212,,1080,,3052,,2174,,10264,,3568,,13506,,1680,,4786,,4330,,18292,,5117,,32028,,5357,,332448,,819,,365131
310M600US25900,"Hilo, HI Micro Area",310M600US25900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US25940,"Hilton Head Island-Bluffton, SC Metro Area",310M600US25940,,734,,1202,,726,,1446,,833,,1027,,480,,597,,923,,1624,,2959,,14861,,1577,,5147,,3515,,20008,,3634,,8826,,1043,,2146,,3961,,10972,,5379,,34050,,5461,,192028,,619,,227280
310M600US25980,"Hinesville, GA Metro Area",310M600US25980,,575,,913,,583,,429,,454,,300,,643,,822,,851,,1122,,1894,,4784,,1282,,2910,,2058,,7694,,2461,,2613,,1315,,2298,,2718,,4911,,3439,,14156,,3391,,69921,,2028,,84990
310M600US26020,"Hobbs, NM Micro Area",310M600US26020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US26090,"Holland, MI Micro Area",310M600US26090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US26140,"Homosassa Springs, FL Metro Area",310M600US26140,,360,,358,,640,,1032,,709,,893,,76,,49,,709,,942,,2649,,8188,,1364,,3250,,3106,,11438,,2508,,8256,,734,,680,,2717,,8936,,4470,,22348,,4433,,138050,,498,,160756
310M600US26300,"Hot Springs, AR Metro Area",310M600US26300,,88,,50,,207,,321,,200,,194,,504,,596,,538,,790,,1417,,2870,,1023,,1934,,1671,,4804,,1095,,2240,,1233,,2144,,1669,,4384,,2624,,10299,,2708,,88762,,479,,99111
310M600US26380,"Houma-Thibodaux, LA Metro Area",310M600US26380,,334,,413,,154,,116,,203,,113,,220,,0,,203,,113,,567,,955,,675,,1340,,857,,2295,,2261,,7553,,2793,,6176,,3441,,13729,,3446,,16253,,3466,,181514,,680,,198180
310M600US26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",310M600US26420,,9880,,81671,,4944,,12596,,2295,,9434,,3152,,9698,,3996,,19132,,10372,,94132,,12745,,114580,,16497,,208712,,23047,,337501,,23236,,334214,,31271,,671715,,32796,,912155,,32320,,6261383,,6459,,7255209
310M600US26580,"Huntington-Ashland, WV-KY-OH Metro Area",310M600US26580,,429,,348,,994,,2309,,1139,,2371,,867,,1129,,1368,,3500,,1332,,5830,,1019,,2465,,1823,,8295,,2876,,17766,,2477,,10395,,3772,,28161,,4070,,42265,,4221,,308345,,782,,350958
310M600US26620,"Huntsville, AL Metro Area",310M600US26620,,1050,,1386,,707,,1034,,1295,,2921,,273,,318,,1335,,3239,,3236,,16470,,2585,,9571,,4191,,26041,,4048,,19213,,3218,,19060,,4860,,38273,,6334,,68587,,6856,,439772,,1118,,509745
310M600US26660,"Huntsville, TX Micro Area",310M600US26660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US26820,"Idaho Falls, ID Metro Area",310M600US26820,,339,,441,,365,,433,,973,,1550,,1172,,1946,,1814,,3496,,1967,,4657,,1151,,2327,,2388,,6984,,2629,,5468,,2764,,6988,,3876,,12456,,5015,,23369,,5111,,139911,,924,,163721
310M600US26860,"Indiana, PA Micro Area",310M600US26860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",310M600US26900,,2625,,9918,,1882,,5106,,1657,,3704,,900,,2860,,1968,,6564,,5155,,36000,,3997,,28627,,6938,,64627,,7950,,81907,,11072,,112889,,11982,,194796,,12572,,271093,,13675,,1837593,,3831,,2118604
310M600US26980,"Iowa City, IA Metro Area",310M600US26980,,573,,781,,653,,1782,,389,,546,,706,,1005,,827,,1551,,1465,,7640,,1602,,6360,,2097,,14000,,2266,,7751,,2892,,11183,,3843,,18934,,4778,,36267,,4792,,139775,,466,,176823
