ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M700US18180,"Concord, NH Micro Area",310M700US18180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US18260,"Cookeville, TN Micro Area",310M700US18260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US18340,"Corbin, KY Micro Area",310M700US18340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US18500,"Corning, NY Micro Area",310M700US18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US18580,"Corpus Christi, TX Metro Area",310M700US18580,,2411,,4670,,1373,,2267,,456,,495,,1112,,1437,,1240,,1932,,2618,,7741,,2950,,7660,,3846,,15401,,2627,,7888,,4782,,27563,,5413,,35451,,7299,,55051,,7557,,380882,,2856,,440603
310M700US18700,"Corvallis, OR Metro Area",310M700US18700,,1106,,1741,,328,,318,,343,,394,,626,,914,,787,,1308,,1369,,5766,,1507,,7433,,2122,,13199,,474,,775,,1290,,4192,,1274,,4967,,2337,,19792,,2674,,75787,,390,,97320
310M700US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",310M700US18880,,966,,1941,,1781,,2043,,811,,942,,243,,0,,811,,942,,2156,,9884,,2230,,8307,,3029,,18191,,3667,,15398,,2242,,5682,,3980,,21080,,5109,,42256,,5290,,257291,,990,,301488
310M700US18980,"Cullman, AL Micro Area",310M700US18980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US19060,"Cumberland, MD-WV Micro Area",310M700US19060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",310M700US19100,,9096,,87546,,2570,,11684,,3276,,11838,,4781,,13588,,5405,,25426,,11111,,116219,,9267,,115165,,13486,,231384,,23576,,381969,,20837,,397137,,32074,,779106,,34886,,1047600,,33939,,6868731,,5997,,8003877
310M700US19140,"Dalton, GA Metro Area",310M700US19140,,661,,646,,502,,725,,608,,556,,79,,45,,624,,601,,1977,,2759,,1274,,1631,,2299,,4390,,2286,,5059,,2811,,5985,,3807,,11044,,4452,,16760,,4554,,126193,,558,,143599
310M700US19180,"Danville, IL Micro Area",310M700US19180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US19260,"Danville, VA Micro Area",310M700US19260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US19300,"Daphne-Fairhope-Foley, AL Metro Area",310M700US19300,,723,,1022,,1079,,1316,,137,,80,,210,,0,,137,,80,,2335,,6614,,2283,,4881,,3273,,11495,,1396,,3371,,1906,,6918,,2403,,10289,,3857,,23180,,3915,,227901,,767,,252103
310M700US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",310M700US19340,,650,,953,,588,,1049,,483,,666,,623,,1441,,734,,2107,,1121,,3439,,1652,,5835,,2117,,9274,,3173,,11385,,2881,,16923,,4444,,28308,,4209,,40738,,4558,,334270,,1579,,375961
310M700US19430,"Dayton-Kettering-Beavercreek, OH Metro Area",310M700US19430,,1396,,4442,,694,,1357,,950,,2399,,832,,1789,,1189,,4188,,3946,,21854,,1850,,7234,,4318,,29088,,5100,,40208,,4064,,28547,,5536,,68755,,7460,,103388,,7841,,699121,,1401,,806951
310M700US19460,"Decatur, AL Metro Area",310M700US19460,,572,,1086,,212,,158,,395,,417,,27,,87,,395,,504,,1998,,4315,,785,,1280,,2152,,5595,,1704,,3904,,1129,,2298,,2094,,6202,,3099,,12459,,3336,,143416,,799,,156961
310M700US19500,"Decatur, IL Metro Area",310M700US19500,,341,,317,,395,,473,,431,,551,,475,,549,,642,,1100,,614,,901,,604,,971,,830,,1872,,331,,704,,1435,,5856,,1526,,6560,,1910,,10005,,1902,,89262,,464,,99584
310M700US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",310M700US19660,,2204,,4903,,735,,797,,713,,1392,,193,,114,,755,,1506,,5865,,29210,,3322,,12579,,6740,,41789,,3823,,20585,,3185,,13814,,5431,,34399,,8891,,78491,,9166,,633463,,1426,,716857
310M700US19740,"Denver-Aurora-Centennial, CO Metro Area",310M700US19740,,4341,,17574,,1542,,4733,,1818,,4277,,1537,,4907,,2216,,9184,,6641,,55452,,8332,,75557,,9990,,131009,,11535,,147023,,13267,,174315,,18151,,321338,,22259,,466264,,22728,,2489856,,3131,,2973694
310M700US19780,"Des Moines-West Des Moines, IA Metro Area",310M700US19780,,3457,,6877,,1856,,6340,,748,,1811,,1189,,2641,,1484,,4452,,2721,,10447,,1691,,8159,,3208,,18606,,5935,,36671,,5048,,28083,,7817,,64754,,8595,,94152,,8942,,627427,,1197,,728456
310M700US19820,"Detroit-Warren-Dearborn, MI Metro Area",310M700US19820,,7673,,35723,,1324,,4886,,1299,,3896,,954,,1398,,1628,,5294,,4761,,39540,,3899,,29407,,6229,,68947,,11994,,200071,,10471,,112449,,16938,,312520,,19157,,391647,,19715,,3868700,,3606,,4296070
310M700US20020,"Dothan, AL Metro Area",310M700US20020,,264,,297,,116,,222,,419,,639,,153,,290,,449,,929,,864,,2465,,806,,2324,,1200,,4789,,933,,3026,,1029,,4916,,1278,,7942,,1671,,13882,,1748,,138396,,358,,152575
310M700US20100,"Dover, DE Metro Area",310M700US20100,,798,,1285,,241,,139,,803,,1376,,204,,0,,803,,1376,,3905,,10338,,688,,1256,,3910,,11594,,2807,,8432,,936,,2187,,2950,,10619,,4416,,23728,,4781,,163007,,685,,188020
310M700US20180,"DuBois, PA Micro Area",310M700US20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US20220,"Dubuque, IA Metro Area",310M700US20220,,298,,456,,833,,1584,,183,,260,,125,,124,,221,,384,,1383,,3014,,661,,1560,,1490,,4574,,639,,1143,,1206,,3726,,1253,,4869,,2087,,11411,,2201,,85708,,458,,97575
310M700US20260,"Duluth, MN-WI Metro Area",310M700US20260,,293,,583,,656,,2106,,576,,1047,,709,,1561,,805,,2608,,1145,,5135,,1618,,4625,,2092,,9760,,1610,,10151,,1875,,8359,,2373,,18510,,3472,,32984,,3540,,246032,,543,,279599
310M700US20500,"Durham-Chapel Hill, NC Metro Area",310M700US20500,,2048,,7526,,1041,,1677,,739,,1789,,819,,1115,,1129,,2904,,5160,,26187,,3990,,21518,,6545,,47705,,3120,,10218,,6728,,33119,,7578,,43337,,9432,,95623,,9240,,499225,,1546,,602374
310M700US20580,"Eagle Pass, TX Metro Area",310M700US20580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US20700,"East Stroudsburg, PA Micro Area",310M700US20700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US20740,"Eau Claire, WI Metro Area",310M700US20740,,227,,311,,1277,,2154,,626,,1247,,974,,1308,,1104,,2555,,865,,3511,,900,,2788,,1236,,6299,,1788,,5358,,2862,,10426,,3003,,15784,,3392,,26792,,3460,,145977,,632,,173080
310M700US20940,"El Centro, CA Metro Area",310M700US20940,,703,,1186,,221,,0,,221,,0,,97,,57,,97,,57,,1199,,1915,,467,,1084,,1272,,2999,,3017,,5810,,1283,,2161,,3188,,7971,,3433,,11027,,3618,,163181,,864,,175394
310M700US21060,"Elizabethtown, KY Metro Area",310M700US21060,,689,,1342,,536,,701,,409,,683,,246,,173,,477,,856,,1333,,4172,,1710,,2821,,2023,,6993,,1670,,4169,,1185,,1870,,1880,,6039,,2794,,14589,,3655,,112364,,2378,,128295
310M700US21140,"Elkhart-Goshen, IN Metro Area",310M700US21140,,798,,1113,,371,,286,,668,,943,,473,,309,,828,,1252,,469,,891,,2411,,5146,,2449,,6037,,1870,,4069,,1790,,4636,,2772,,8705,,2990,,16280,,3007,,186256,,665,,203649
310M700US21300,"Elmira, NY Metro Area",310M700US21300,,218,,0,,100,,62,,537,,673,,460,,521,,752,,1194,,490,,730,,425,,640,,600,,1370,,666,,1827,,1017,,1860,,1053,,3687,,1419,,6313,,1482,,74512,,289,,80825
310M700US21340,"El Paso, TX Metro Area",310M700US21340,,2190,,7875,,979,,1847,,1176,,2029,,445,,532,,1219,,2561,,2712,,12153,,3582,,16563,,4251,,28716,,3237,,9718,,7073,,55007,,7703,,64725,,8631,,97849,,9171,,753761,,2640,,859485
310M700US21420,"Enid, OK Metro Area",310M700US21420,,136,,60,,781,,1039,,1128,,817,,147,,144,,1140,,961,,1578,,3302,,704,,1660,,1694,,4962,,407,,350,,2194,,4843,,2264,,5193,,2658,,12155,,2701,,49244,,565,,61459
310M700US21500,"Erie, PA Metro Area",310M700US21500,,467,,958,,113,,111,,815,,2307,,1069,,1424,,1450,,3731,,1366,,4355,,1176,,3123,,1750,,7478,,2783,,11368,,2937,,10081,,4102,,21449,,4506,,32769,,4497,,231473,,779,,265200
310M700US21660,"Eugene-Springfield, OR Metro Area",310M700US21660,,523,,736,,252,,339,,791,,1465,,1722,,2800,,1824,,4265,,2045,,9067,,3273,,12231,,3724,,21298,,3197,,10373,,4235,,25107,,5384,,35480,,7163,,61382,,7446,,315300,,1124,,377418
310M700US21700,"Eureka-Arcata, CA Micro Area",310M700US21700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US21780,"Evansville, IN Metro Area",310M700US21780,,309,,343,,2250,,4041,,711,,1446,,482,,861,,945,,2307,,869,,2962,,1382,,3047,,1649,,6009,,2434,,7758,,3413,,15041,,4143,,22799,,4835,,35156,,5020,,232530,,791,,268029
310M700US21820,"Fairbanks-College, AK Metro Area",310M700US21820,,293,,307,,1119,,1636,,36,,15,,442,,335,,440,,350,,1535,,3066,,1125,,2118,,2083,,5184,,1267,,2699,,1026,,2125,,1727,,4824,,2472,,11994,,2587,,81701,,527,,94002
310M700US22020,"Fargo, ND-MN Metro Area",310M700US22020,,1277,,1847,,1015,,3167,,529,,1075,,441,,761,,672,,1836,,1425,,6478,,2334,,6288,,2775,,12766,,2231,,11181,,3510,,20520,,3729,,31701,,4494,,49470,,4379,,208181,,922,,259498
310M700US22060,"Faribault-Northfield, MN Micro Area",310M700US22060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US22100,"Farmington, MO Micro Area",310M700US22100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US22140,"Farmington, NM Metro Area",310M700US22140,,262,,275,,340,,512,,355,,286,,88,,89,,366,,375,,589,,1029,,982,,1978,,1192,,3007,,1277,,2227,,817,,1710,,1496,,3937,,1971,,7831,,2038,,111374,,442,,119480
310M700US22180,"Fayetteville, NC Metro Area",310M700US22180,,1236,,3469,,1204,,2202,,1079,,2741,,434,,700,,1134,,3441,,2693,,14184,,2730,,12857,,3905,,27041,,2526,,11905,,3551,,21434,,4715,,33339,,5938,,66023,,6409,,316131,,1264,,385623
310M700US22220,"Fayetteville-Springdale-Rogers, AR Metro Area",310M700US22220,,1657,,2237,,1112,,2716,,816,,1428,,1253,,2437,,1540,,3865,,3768,,13650,,3101,,12052,,4749,,25702,,4570,,19835,,4861,,30779,,7083,,50614,,8753,,82897,,9119,,497342,,2497,,582476
310M700US22300,"Findlay, OH Micro Area",310M700US22300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US22380,"Flagstaff, AZ Metro Area",310M700US22380,,548,,1012,,333,,528,,1587,,1771,,203,,176,,1591,,1947,,1253,,4854,,1842,,9528,,2282,,14382,,2057,,3405,,1835,,7408,,2599,,10813,,3520,,27670,,3436,,114255,,645,,142937
310M700US22420,"Flint, MI Metro Area",310M700US22420,,358,,573,,223,,274,,872,,1061,,85,,108,,877,,1169,,2249,,7614,,1330,,2647,,2164,,10261,,3477,,18486,,3574,,12346,,5101,,30832,,5268,,42536,,5481,,354615,,1079,,397724
310M700US22500,"Florence, SC Metro Area",310M700US22500,,436,,499,,676,,1374,,663,,426,,1055,,947,,1246,,1373,,1961,,4677,,1974,,2383,,2493,,7060,,1322,,4301,,1150,,1915,,1697,,6216,,3013,,16023,,3101,,181118,,769,,197640
310M700US22520,"Florence-Muscle Shoals, AL Metro Area",310M700US22520,,314,,328,,165,,263,,613,,965,,86,,68,,618,,1033,,1117,,3149,,1342,,2282,,1932,,5431,,1392,,3113,,1309,,5354,,1938,,8467,,2751,,15194,,2733,,138555,,543,,154077
310M700US22540,"Fond du Lac, WI Metro Area",310M700US22540,,281,,268,,434,,776,,308,,488,,138,,125,,351,,613,,908,,1388,,529,,1139,,1076,,2527,,751,,1506,,849,,1997,,1240,,3503,,1681,,7419,,1745,,95474,,374,,103161
310M700US22580,"Forest City, NC Micro Area",310M700US22580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US22660,"Fort Collins-Loveland, CO Metro Area",310M700US22660,,1182,,1996,,327,,590,,557,,887,,239,,280,,681,,1167,,2608,,15264,,2868,,14280,,3942,,29544,,1845,,4118,,3481,,18262,,3906,,22380,,5722,,53681,,5415,,310751,,1160,,366428
310M700US22840,"Fort Payne, AL Micro Area",310M700US22840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US22900,"Fort Smith, AR-OK Metro Area",310M700US22900,,299,,416,,831,,1964,,498,,872,,1132,,1243,,1226,,2115,,950,,2668,,1204,,2983,,1531,,5651,,2602,,10388,,2474,,8657,,3151,,19045,,3576,,28775,,3529,,199347,,809,,228538
310M700US23060,"Fort Wayne, IN Metro Area",310M700US23060,,1863,,3146,,447,,465,,1116,,3450,,621,,1475,,1209,,4925,,2933,,7683,,2426,,7981,,3614,,15664,,3831,,14969,,4731,,24648,,6141,,39617,,6577,,60671,,6849,,388677,,1096,,452494
310M700US23180,"Frankfort, KY Micro Area",310M700US23180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US23420,"Fresno, CA Metro Area",310M700US23420,,1957,,5019,,221,,0,,298,,278,,209,,226,,357,,504,,3583,,15924,,4699,,16882,,5501,,32806,,5760,,33932,,5881,,43529,,8278,,77461,,10711,,110771,,11136,,1050992,,2575,,1166782
310M700US23460,"Gadsden, AL Metro Area",310M700US23460,,211,,176,,252,,288,,906,,1034,,205,,166,,919,,1200,,1387,,3078,,529,,733,,1435,,3811,,2017,,3167,,1344,,2721,,2423,,5888,,2740,,11187,,2988,,90471,,578,,101834
310M700US23540,"Gainesville, FL Metro Area",310M700US23540,,2119,,3517,,1006,,1354,,237,,278,,976,,1258,,1007,,1536,,4131,,21512,,1864,,9202,,4434,,30714,,2774,,7881,,4201,,20490,,4918,,28371,,5894,,61975,,6225,,281632,,2880,,347124
310M700US23580,"Gainesville, GA Metro Area",310M700US23580,,192,,155,,739,,1222,,1075,,980,,420,,683,,1180,,1663,,2152,,8777,,1015,,1968,,2428,,10745,,1299,,4681,,1282,,2843,,1630,,7524,,3221,,21154,,3227,,193510,,735,,214819
310M700US23700,"Gallup, NM Micro Area",310M700US23700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US23900,"Gettysburg, PA Metro Area",310M700US23900,,75,,286,,39,,22,,190,,0,,639,,685,,639,,685,,1249,,4077,,348,,534,,1385,,4611,,1070,,3238,,425,,2055,,1165,,5293,,2054,,10611,,2209,,94897,,426,,105794
310M700US24020,"Glens Falls, NY Metro Area",310M700US24020,,147,,185,,164,,230,,156,,253,,22,,11,,164,,264,,715,,2264,,729,,1320,,998,,3584,,2319,,5029,,815,,1701,,2483,,6730,,2417,,10808,,2418,,113642,,393,,124635
310M700US24140,"Goldsboro, NC Metro Area",310M700US24140,,545,,864,,221,,302,,388,,572,,492,,377,,718,,949,,2099,,4834,,908,,1366,,2268,,6200,,1793,,3868,,2141,,4782,,2353,,8650,,3253,,16101,,3492,,100308,,564,,117273
310M700US24180,"Granbury, TX Micro Area",310M700US24180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US24220,"Grand Forks, ND-MN Metro Area",310M700US24220,,924,,1422,,1313,,3588,,354,,464,,297,,314,,457,,778,,2589,,5350,,802,,2117,,2652,,7467,,804,,2788,,1750,,7150,,1714,,9938,,2828,,21771,,2793,,78611,,382,,101804
310M700US24260,"Grand Island, NE Metro Area",310M700US24260,,367,,427,,700,,1519,,30,,42,,552,,506,,552,,548,,427,,421,,401,,473,,587,,894,,439,,964,,2305,,3719,,2293,,4683,,2678,,7644,,2668,,67273,,510,,75344
310M700US24300,"Grand Junction, CO Metro Area",310M700US24300,,437,,530,,525,,448,,723,,1281,,1017,,1028,,1258,,2309,,1224,,2916,,944,,3083,,1472,,5999,,1515,,3305,,1364,,4921,,2025,,8226,,2927,,16982,,3098,,140412,,750,,157924
310M700US24340,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",310M700US24340,,1809,,4474,,1846,,2949,,1199,,4536,,771,,1806,,1318,,6342,,3276,,20264,,2294,,10802,,4366,,31066,,6599,,55424,,6216,,35532,,9116,,90956,,9602,,131313,,10338,,1015749,,1715,,1151536
310M700US24420,"Grants Pass, OR Metro Area",310M700US24420,,113,,70,,78,,48,,162,,104,,5,,13,,162,,117,,445,,596,,863,,1991,,1017,,2587,,960,,1818,,1388,,2798,,1520,,4616,,2044,,7368,,2200,,80117,,294,,87555
310M700US24500,"Great Falls, MT Metro Area",310M700US24500,,681,,1100,,267,,740,,533,,502,,79,,64,,545,,566,,552,,1173,,547,,1703,,725,,2876,,1075,,1283,,2052,,6828,,2426,,8111,,2434,,12293,,2581,,70348,,523,,83741
310M700US24540,"Greeley, CO Metro Area",310M700US24540,,651,,1169,,416,,436,,321,,394,,2710,,2064,,2787,,2458,,3227,,11855,,2289,,9822,,4159,,21677,,5162,,9262,,3330,,12799,,5811,,22061,,7617,,46632,,7682,,307703,,1125,,355504
310M700US24580,"Green Bay, WI Metro Area",310M700US24580,,690,,1303,,474,,1102,,804,,2425,,380,,533,,837,,2958,,1678,,4400,,1212,,3249,,2120,,7649,,3497,,14034,,3007,,12352,,4394,,26386,,4766,,38095,,4703,,289710,,741,,329108
310M700US24620,"Greeneville, TN Micro Area",310M700US24620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US24640,"Greenfield, MA Micro Area",310M700US24640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US24660,"Greensboro-High Point, NC Metro Area",310M700US24660,,3446,,7595,,963,,1992,,972,,1864,,2253,,2305,,2564,,4169,,2726,,15958,,2435,,12956,,3794,,28914,,4684,,20538,,7648,,46020,,8791,,66558,,9505,,101633,,9197,,669947,,1690,,779175
310M700US24780,"Greenville, NC Metro Area",310M700US24780,,207,,158,,985,,1409,,821,,1256,,250,,314,,918,,1570,,1667,,6461,,2848,,7944,,3194,,14405,,2294,,4489,,2196,,10193,,3257,,14682,,4774,,32066,,4764,,141037,,909,,173261
310M700US24860,"Greenville-Anderson-Greer, SC Metro Area",310M700US24860,,898,,3054,,1602,,2522,,892,,1788,,1325,,2157,,1909,,3945,,5884,,34367,,5066,,20321,,7411,,54688,,6820,,48334,,2784,,14510,,6825,,62844,,11289,,123999,,11252,,838130,,1785,,965183
310M700US24940,"Greenwood, SC Micro Area",310M700US24940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US25020,"Guayama, PR Metro Area",310M700US25020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US25060,"Gulfport-Biloxi, MS Metro Area",310M700US25060,,1297,,2057,,508,,606,,1768,,4101,,601,,914,,1894,,5015,,2875,,8729,,1140,,4037,,2791,,12766,,3443,,16545,,3727,,11674,,4936,,28219,,5948,,46606,,6144,,368159,,1391,,416822
310M700US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",310M700US25180,,588,,1110,,186,,129,,649,,857,,229,,431,,691,,1288,,3004,,9136,,1661,,4665,,3637,,13801,,2972,,11303,,2368,,7349,,3230,,18652,,4326,,33870,,4832,,265511,,2689,,300491
310M700US25220,"Hammond, LA Metro Area",310M700US25220,,221,,0,,163,,181,,1557,,1517,,50,,27,,1556,,1544,,2395,,5177,,931,,2005,,2511,,7182,,2391,,6061,,1464,,2362,,2811,,8423,,3400,,17330,,3564,,119557,,874,,136887
310M700US25260,"Hanford-Corcoran, CA Metro Area",310M700US25260,,1130,,995,,120,,113,,186,,370,,74,,44,,198,,414,,1996,,5256,,2007,,6077,,2574,,11333,,1782,,4316,,1266,,3417,,2379,,7733,,3978,,19593,,4257,,129282,,974,,149870
310M700US25420,"Harrisburg-Carlisle, PA Metro Area",310M700US25420,,1635,,4827,,236,,426,,869,,2005,,205,,175,,887,,2180,,3452,,18087,,3228,,11480,,4285,,29567,,4925,,26511,,2089,,5850,,4835,,32361,,5998,,64534,,5973,,530209,,1706,,599570
310M700US25500,"Harrisonburg, VA Metro Area",310M700US25500,,382,,625,,763,,1073,,216,,0,,216,,0,,216,,0,,1238,,5035,,1037,,2690,,1688,,7725,,1916,,4427,,2355,,7385,,3199,,11812,,3329,,20610,,3373,,115451,,431,,136686
310M700US25540,"Hartford-West Hartford-East Hartford, CT Metro Area",310M700US25540,,1579,,4937,,506,,521,,719,,1484,,1069,,1097,,1242,,2581,,4345,,25499,,4151,,16888,,6211,,42387,,6134,,43814,,3978,,24055,,7375,,67869,,9796,,113358,,9755,,1021031,,1838,,1139326
310M700US25620,"Hattiesburg, MS Metro Area",310M700US25620,,419,,465,,735,,1336,,739,,1230,,372,,384,,827,,1614,,1543,,4030,,893,,1650,,1973,,5680,,2192,,5179,,2176,,4986,,3079,,10165,,3895,,18795,,4192,,135173,,2139,,154433
310M700US25720,"Heber, UT Micro Area",310M700US25720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US25740,"Helena, MT Metro Area",310M700US25740,,42,,25,,291,,398,,1503,,2173,,54,,50,,1507,,2223,,1097,,1810,,765,,1853,,1288,,3663,,1228,,2724,,1285,,3547,,1720,,6271,,2136,,12555,,3269,,81031,,2226,,93611
310M700US25840,"Hermiston-Pendleton, OR Micro Area",310M700US25840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US25850,"Hermitage, PA Micro Area",310M700US25850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US25860,"Hickory-Lenoir-Morganton, NC Metro Area",310M700US25860,,584,,767,,519,,933,,640,,1237,,315,,429,,675,,1666,,2311,,6785,,2375,,6519,,2948,,13304,,3249,,11151,,1593,,4096,,3788,,15247,,4601,,31150,,4917,,334128,,1303,,366045
310M700US25900,"Hilo-Kailua, HI Micro Area",310M700US25900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area",310M700US25940,,1066,,1650,,767,,1207,,930,,744,,665,,480,,1193,,1224,,2651,,11845,,1828,,4572,,3167,,16417,,2704,,7414,,1550,,3207,,2879,,10621,,4158,,29469,,4258,,199634,,881,,230753
310M700US25980,"Hinesville, GA Metro Area",310M700US25980,,553,,883,,364,,266,,694,,762,,306,,273,,791,,1035,,2001,,5772,,2765,,4134,,3433,,9906,,861,,1089,,2312,,3370,,2407,,4459,,3934,,15666,,4455,,71016,,2655,,87565
310M700US26020,"Hobbs, NM Micro Area",310M700US26020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US26090,"Holland, MI Micro Area",310M700US26090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US26140,"Homosassa Springs, FL Metro Area",310M700US26140,,336,,413,,450,,417,,321,,374,,243,,0,,321,,374,,3276,,10499,,1044,,1928,,3366,,12427,,1176,,4004,,189,,145,,1229,,4149,,3605,,17367,,3687,,147696,,609,,165476
310M700US26300,"Hot Springs, AR Metro Area",310M700US26300,,226,,188,,973,,1596,,207,,213,,387,,512,,433,,725,,1330,,3203,,632,,1168,,1454,,4371,,1861,,3800,,579,,1192,,1977,,4992,,2836,,11684,,2859,,87664,,248,,99536
310M700US26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",310M700US26380,,1168,,1003,,15,,171,,252,,328,,168,,124,,310,,452,,1154,,2029,,559,,870,,1506,,2899,,3285,,8896,,2464,,4622,,4032,,13518,,4530,,17040,,4511,,178748,,815,,196791
310M700US26420,"Houston-Pasadena-The Woodlands, TX Metro Area",310M700US26420,,9941,,88893,,2472,,9661,,2202,,6913,,3615,,12288,,4422,,19201,,10328,,83529,,10024,,110345,,13436,,193874,,23211,,300422,,19684,,396921,,27181,,697343,,30026,,920079,,28804,,6406362,,6336,,7415334
310M700US26580,"Huntington-Ashland, WV-KY-OH Metro Area",310M700US26580,,541,,768,,1274,,3151,,598,,1170,,441,,531,,785,,1701,,1260,,6352,,1481,,3622,,2018,,9974,,3863,,18985,,2113,,8390,,4639,,27375,,5304,,42201,,5712,,320748,,2008,,363717
310M700US26620,"Huntsville, AL Metro Area",310M700US26620,,1195,,3096,,1282,,2013,,1196,,2815,,2129,,3104,,2346,,5919,,2734,,10704,,4509,,14055,,5336,,24759,,3472,,15551,,4211,,19128,,5312,,34679,,7542,,67370,,7402,,451940,,1372,,522406
310M700US26660,"Huntsville, TX Micro Area",310M700US26660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M700US26820,"Idaho Falls, ID Metro Area",310M700US26820,,224,,233,,196,,129,,462,,451,,694,,1057,,865,,1508,,830,,1412,,1704,,4456,,1953,,5868,,1037,,2853,,1508,,4516,,1969,,7369,,3114,,14874,,3300,,151055,,787,,166162
310M700US26860,"Indiana, PA Micro Area",310M700US26860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
