city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Miami city, Florida",2012-2016,8965.0,41505.0,50470.0,7505.0,22170.0,29675.0,8055.0,19785.0,27840.0,4085.0,8200.0,12285.0,20735.0,20595.0,41330.0,49345.0,112260.0,161605.0,20625.0,72480.0,93105.0,27485.0,35580.0,63065.0,1240.0,4200.0,5440.0,12850.0,45520.0,58370.0,35255.0,62540.0,97795.0,29245.0,39705.0,68950.0,8020.0,29930.0,37950.0,10825.0,38115.0,48940.0,1250.0,4505.0,5755.0,37915.0,7115.0,5440.0,24385.0,5290.0,0.0,17095.0,10740.0,0.0,5020.0,7270.0,0.0,8685.0,32650.0,0.0,93105.0,63065.0,5440.0,31650.0,5655.0,4200.0,19865.0,2305.0,0.0,13120.0,6665.0,0.0,3370.0,4835.0,0.0,4475.0,16125.0,0.0,72480.0,35580.0,4200.0,6265.0,1460.0,1240.0,4520.0,2985.0,0.0,3975.0,4075.0,0.0,1650.0,2435.0,0.0,4210.0,16525.0,0.0,37055.0,31200.0,23875.0,11535.0,15345.0,4195.0,3925.0,935.0,6685.0,1075.0,86885.0,30955.0,26395.0,19475.0,8545.0,11605.0,2350.0,2630.0,565.0,3380.0,260.0,68045.0,6105.0,4805.0,4400.0,2990.0,3740.0,1845.0,1295.0,370.0,3305.0,815.0,18845.0
"Fort Lauderdale city, Florida",2012-2016,3725.0,8975.0,12700.0,3805.0,5660.0,9465.0,5690.0,7235.0,12925.0,3245.0,3170.0,6415.0,22110.0,9695.0,31805.0,38580.0,34735.0,73315.0,13650.0,19935.0,33585.0,24385.0,13985.0,38370.0,545.0,820.0,1365.0,7370.0,12195.0,19565.0,30665.0,21725.0,52390.0,24975.0,15135.0,40110.0,6450.0,8310.0,14760.0,6605.0,10455.0,17060.0,555.0,845.0,1400.0,10110.0,1225.0,1365.0,7995.0,1470.0,0.0,7875.0,5045.0,0.0,2635.0,3780.0,0.0,4960.0,26840.0,0.0,33585.0,38370.0,1365.0,7380.0,775.0,820.0,5195.0,465.0,0.0,4810.0,2420.0,0.0,1200.0,1970.0,0.0,1345.0,8350.0,0.0,19935.0,13985.0,820.0,2730.0,450.0,545.0,2800.0,1005.0,0.0,3065.0,2625.0,0.0,1435.0,1810.0,0.0,3615.0,18490.0,0.0,9985.0,9190.0,7845.0,4335.0,7190.0,1960.0,2320.0,690.0,4470.0,875.0,31810.0,7285.0,6745.0,5110.0,2800.0,4250.0,610.0,1040.0,180.0,1080.0,120.0,18765.0,2700.0,2445.0,2740.0,1540.0,2945.0,1355.0,1280.0,510.0,3390.0,755.0,13055.0
"West Palm Beach city, Florida",2012-2016,2035.0,4825.0,6860.0,2265.0,4290.0,6555.0,3330.0,4530.0,7860.0,2075.0,2005.0,4080.0,10680.0,5760.0,16440.0,20385.0,21410.0,41795.0,7240.0,11985.0,19225.0,12925.0,8970.0,21895.0,220.0,455.0,675.0,3840.0,6810.0,10650.0,16330.0,14140.0,30470.0,13185.0,9640.0,22825.0,3540.0,5555.0,9095.0,3445.0,5750.0,9195.0,220.0,470.0,690.0,5325.0,855.0,675.0,5370.0,1180.0,0.0,5105.0,2755.0,0.0,1480.0,2600.0,0.0,1945.0,14500.0,0.0,19225.0,21895.0,675.0,3750.0,615.0,455.0,3695.0,590.0,0.0,3210.0,1320.0,0.0,685.0,1320.0,0.0,640.0,5120.0,0.0,11985.0,8970.0,455.0,1575.0,240.0,220.0,1675.0,590.0,0.0,1895.0,1435.0,0.0,795.0,1280.0,0.0,1305.0,9380.0,0.0,5300.0,4540.0,5290.0,2990.0,4820.0,1300.0,1230.0,140.0,1640.0,215.0,18280.0,3725.0,3275.0,3630.0,1880.0,3030.0,520.0,510.0,50.0,410.0,25.0,11305.0,1580.0,1270.0,1665.0,1115.0,1790.0,780.0,720.0,90.0,1230.0,190.0,6985.0
"Wilmington city, Delaware",2012-2016,1690.0,6305.0,7995.0,1635.0,3020.0,4655.0,2310.0,2510.0,4820.0,1685.0,1110.0,2795.0,5660.0,2380.0,8040.0,12980.0,15325.0,28305.0,3525.0,7880.0,11405.0,9210.0,6545.0,15755.0,240.0,905.0,1145.0,1845.0,4515.0,6360.0,10890.0,9910.0,20800.0,9290.0,6760.0,16050.0,1710.0,3490.0,5200.0,1735.0,4145.0,5880.0,250.0,920.0,1170.0,5490.0,1355.0,1145.0,3255.0,1400.0,0.0,1850.0,2970.0,0.0,395.0,2410.0,0.0,415.0,7625.0,0.0,11405.0,15755.0,1145.0,4290.0,1110.0,905.0,2295.0,725.0,0.0,1020.0,1490.0,0.0,155.0,960.0,0.0,120.0,2260.0,0.0,7880.0,6545.0,905.0,1200.0,245.0,240.0,960.0,675.0,0.0,830.0,1480.0,0.0,240.0,1450.0,0.0,295.0,5365.0,0.0,5460.0,4345.0,3195.0,1105.0,1775.0,360.0,370.0,25.0,290.0,45.0,11090.0,4260.0,3335.0,2235.0,660.0,950.0,150.0,145.0,0.0,45.0,0.0,7635.0,1200.0,1010.0,960.0,445.0,820.0,210.0,225.0,25.0,240.0,45.0,3445.0
"Atlanta city, Georgia",2012-2016,6530.0,33430.0,39960.0,6680.0,16185.0,22865.0,9575.0,17855.0,27430.0,6435.0,8925.0,15360.0,52200.0,31530.0,83730.0,81415.0,107925.0,189345.0,21535.0,51400.0,72935.0,59135.0,51910.0,111045.0,745.0,4615.0,5360.0,10420.0,28910.0,39330.0,70250.0,74400.0,144650.0,59805.0,53655.0,113460.0,11180.0,23220.0,34400.0,9660.0,26240.0,35900.0,775.0,4810.0,5585.0,28040.0,6560.0,5360.0,17245.0,5620.0,0.0,14505.0,12930.0,0.0,4935.0,10425.0,0.0,8215.0,75510.0,0.0,72935.0,111045.0,5360.0,23195.0,5620.0,4615.0,13115.0,3070.0,0.0,10265.0,7590.0,0.0,2530.0,6395.0,0.0,2295.0,29235.0,0.0,51400.0,51910.0,4615.0,4845.0,940.0,745.0,4130.0,2550.0,0.0,4240.0,5340.0,0.0,2405.0,4030.0,0.0,5920.0,46275.0,0.0,27450.0,22915.0,16985.0,8200.0,13855.0,2995.0,4695.0,625.0,7320.0,1165.0,70305.0,22675.0,19045.0,12900.0,5725.0,9780.0,1335.0,2350.0,105.0,1755.0,30.0,49460.0,4780.0,3875.0,4080.0,2470.0,4070.0,1660.0,2345.0,520.0,5565.0,1135.0,20840.0
"Sandy Springs city, Georgia",2012-2016,845.0,3590.0,4435.0,730.0,3670.0,4400.0,1920.0,4760.0,6680.0,1005.0,2690.0,3695.0,16155.0,8870.0,25025.0,20650.0,23580.0,44230.0,4230.0,9800.0,14030.0,16230.0,13130.0,29360.0,190.0,645.0,835.0,1970.0,5485.0,7455.0,18490.0,17450.0,35940.0,16350.0,13680.0,30030.0,2345.0,4675.0,7020.0,1770.0,4565.0,6335.0,190.0,665.0,855.0,3400.0,200.0,835.0,3965.0,435.0,0.0,3615.0,3065.0,0.0,755.0,2940.0,0.0,2305.0,22720.0,0.0,14030.0,29360.0,835.0,2775.0,170.0,645.0,3405.0,265.0,0.0,2685.0,2075.0,0.0,410.0,2280.0,0.0,530.0,8340.0,0.0,9800.0,13130.0,645.0,625.0,30.0,190.0,560.0,170.0,0.0,930.0,990.0,0.0,345.0,660.0,0.0,1775.0,14380.0,0.0,3310.0,3075.0,3865.0,1965.0,3470.0,760.0,690.0,180.0,2010.0,355.0,13345.0,2695.0,2555.0,3305.0,1665.0,2545.0,285.0,355.0,40.0,340.0,20.0,9240.0,615.0,520.0,560.0,300.0,930.0,475.0,335.0,140.0,1675.0,335.0,4115.0
"Marietta city, Georgia",2012-2016,620.0,3165.0,3785.0,720.0,2795.0,3515.0,1420.0,3345.0,4765.0,760.0,1235.0,1995.0,6365.0,3205.0,9570.0,9885.0,13750.0,23635.0,2140.0,7400.0,9540.0,7600.0,6085.0,13685.0,145.0,265.0,410.0,1135.0,3930.0,5065.0,8605.0,9555.0,18160.0,7745.0,6645.0,14390.0,1015.0,3715.0,4730.0,980.0,3085.0,4065.0,145.0,310.0,455.0,3050.0,320.0,410.0,3005.0,510.0,0.0,2350.0,2415.0,0.0,435.0,1565.0,0.0,695.0,8875.0,0.0,9540.0,13685.0,410.0,2610.0,290.0,265.0,2520.0,275.0,0.0,1845.0,1500.0,0.0,200.0,1035.0,0.0,220.0,2985.0,0.0,7400.0,6085.0,265.0,440.0,30.0,145.0,485.0,235.0,0.0,505.0,915.0,0.0,235.0,530.0,0.0,475.0,5890.0,0.0,3010.0,2670.0,2920.0,820.0,2025.0,430.0,380.0,80.0,450.0,55.0,8785.0,2565.0,2290.0,2495.0,525.0,1525.0,225.0,150.0,15.0,65.0,30.0,6800.0,440.0,375.0,430.0,300.0,505.0,210.0,235.0,70.0,385.0,25.0,1995.0
"Boston city, Massachusetts",2012-2016,8495.0,65550.0,74045.0,7535.0,22600.0,30135.0,10810.0,21745.0,32555.0,8000.0,13555.0,21555.0,55045.0,45990.0,101035.0,89880.0,169440.0,259325.0,29350.0,83075.0,112425.0,59660.0,80470.0,140130.0,870.0,5895.0,6765.0,14910.0,47960.0,62870.0,74105.0,115585.0,189690.0,61035.0,84785.0,145820.0,14820.0,37095.0,51915.0,13130.0,41340.0,54470.0,900.0,6230.0,7130.0,50985.0,16290.0,6765.0,22100.0,8035.0,0.0,17875.0,14675.0,0.0,8540.0,13015.0,0.0,12930.0,88105.0,0.0,112425.0,140130.0,6765.0,44060.0,15590.0,5895.0,16875.0,5725.0,0.0,11865.0,9880.0,0.0,5065.0,8490.0,0.0,5215.0,40775.0,0.0,83075.0,80470.0,5895.0,6925.0,700.0,870.0,5225.0,2310.0,0.0,6010.0,4795.0,0.0,3475.0,4525.0,0.0,7715.0,47330.0,0.0,49780.0,36535.0,21315.0,10835.0,17075.0,4585.0,7745.0,1350.0,10470.0,1165.0,106385.0,42895.0,30845.0,16185.0,7555.0,11145.0,2255.0,4425.0,520.0,3785.0,165.0,78435.0,6885.0,5690.0,5130.0,3280.0,5925.0,2330.0,3325.0,830.0,6685.0,1000.0,27950.0
"Cambridge city, Massachusetts",2012-2016,1340.0,6880.0,8220.0,1090.0,3130.0,4220.0,1315.0,3035.0,4350.0,1290.0,2210.0,3500.0,11000.0,12205.0,23205.0,16035.0,27460.0,43495.0,4215.0,11800.0,16015.0,11685.0,14840.0,26525.0,140.0,825.0,965.0,2195.0,6335.0,8530.0,13700.0,20300.0,34000.0,11835.0,15215.0,27050.0,2130.0,5750.0,7880.0,1930.0,5615.0,7545.0,145.0,870.0,1015.0,5525.0,1735.0,965.0,3140.0,1075.0,0.0,2765.0,1590.0,0.0,1620.0,1880.0,0.0,2960.0,20245.0,0.0,16015.0,26525.0,965.0,4465.0,1595.0,825.0,2410.0,715.0,0.0,2065.0,970.0,0.0,1130.0,1080.0,0.0,1725.0,10480.0,0.0,11800.0,14840.0,825.0,1060.0,140.0,140.0,730.0,360.0,0.0,700.0,620.0,0.0,490.0,800.0,0.0,1235.0,9765.0,0.0,5395.0,4370.0,3030.0,1840.0,2700.0,870.0,1595.0,190.0,2710.0,285.0,15430.0,4350.0,3500.0,2305.0,1375.0,2045.0,640.0,1115.0,60.0,1550.0,40.0,11365.0,1045.0,870.0,720.0,460.0,655.0,230.0,480.0,125.0,1160.0,245.0,4060.0
"Nashua city, New Hampshire",2012-2016,1515.0,3980.0,5495.0,1605.0,2915.0,4520.0,2425.0,2685.0,5110.0,2190.0,1695.0,3885.0,11475.0,4410.0,15885.0,19210.0,15680.0,34890.0,5160.0,6950.0,12110.0,13915.0,8650.0,22565.0,135.0,80.0,215.0,2115.0,3660.0,5775.0,16955.0,11940.0,28895.0,14095.0,9105.0,23200.0,3045.0,3490.0,6535.0,1930.0,2970.0,4900.0,135.0,105.0,240.0,4400.0,875.0,215.0,3305.0,1215.0,0.0,2385.0,2725.0,0.0,975.0,2905.0,0.0,1045.0,14850.0,0.0,12110.0,22565.0,215.0,3135.0,765.0,80.0,2215.0,700.0,0.0,1185.0,1495.0,0.0,240.0,1455.0,0.0,175.0,4240.0,0.0,6950.0,8650.0,80.0,1265.0,110.0,135.0,1090.0,515.0,0.0,1200.0,1230.0,0.0,735.0,1450.0,0.0,870.0,10610.0,0.0,4330.0,3610.0,3275.0,755.0,2175.0,340.0,890.0,115.0,775.0,80.0,11445.0,3070.0,2545.0,2195.0,355.0,975.0,35.0,190.0,35.0,30.0,0.0,6460.0,1255.0,1065.0,1080.0,400.0,1195.0,305.0,700.0,80.0,745.0,80.0,4975.0
