city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Miami city, Florida",2011-2015,8135.0,39120.0,47255.0,7340.0,21360.0,28700.0,7870.0,19500.0,27370.0,4285.0,7930.0,12215.0,21110.0,20710.0,41820.0,48735.0,108610.0,157345.0,20870.0,70430.0,91300.0,26675.0,34255.0,60930.0,1190.0,3925.0,5115.0,12900.0,44490.0,57390.0,34645.0,60200.0,94845.0,28390.0,38045.0,66435.0,8275.0,28780.0,37055.0,10865.0,37565.0,48430.0,1205.0,4210.0,5415.0,35850.0,6285.0,5115.0,23640.0,5060.0,0.0,17365.0,10005.0,0.0,5245.0,6965.0,0.0,9200.0,32620.0,0.0,91300.0,60930.0,5115.0,29945.0,5250.0,3925.0,19250.0,2110.0,0.0,13320.0,6180.0,0.0,3350.0,4575.0,0.0,4565.0,16145.0,0.0,70430.0,34255.0,3925.0,5905.0,1035.0,1190.0,4390.0,2950.0,0.0,4045.0,3825.0,0.0,1895.0,2390.0,0.0,4635.0,16475.0,0.0,35095.0,29355.0,23225.0,12065.0,15730.0,4745.0,4160.0,935.0,7290.0,1335.0,85500.0,29350.0,24815.0,18970.0,9350.0,11950.0,2640.0,2570.0,415.0,3505.0,345.0,66345.0,5745.0,4540.0,4250.0,2710.0,3780.0,2105.0,1585.0,520.0,3780.0,990.0,19140.0
"Fort Lauderdale city, Florida",2011-2015,3670.0,9160.0,12830.0,3715.0,5605.0,9320.0,5795.0,6485.0,12280.0,2865.0,3350.0,6215.0,22350.0,10455.0,32805.0,38395.0,35050.0,73445.0,14330.0,19760.0,34090.0,23510.0,14295.0,37805.0,550.0,990.0,1540.0,8020.0,12075.0,20095.0,29820.0,21985.0,51805.0,24150.0,15235.0,39385.0,6495.0,8220.0,14715.0,7190.0,10570.0,17760.0,565.0,1025.0,1590.0,10170.0,1115.0,1540.0,8120.0,1200.0,0.0,7520.0,4765.0,0.0,2760.0,3455.0,0.0,5530.0,27275.0,0.0,34090.0,37805.0,1540.0,7450.0,720.0,990.0,5170.0,435.0,0.0,4465.0,2020.0,0.0,1445.0,1905.0,0.0,1235.0,9220.0,0.0,19760.0,14295.0,990.0,2720.0,395.0,550.0,2950.0,765.0,0.0,3055.0,2745.0,0.0,1315.0,1550.0,0.0,4295.0,18055.0,0.0,10045.0,9190.0,7960.0,4845.0,6955.0,1995.0,2480.0,730.0,5040.0,1005.0,32480.0,7340.0,6790.0,5085.0,2855.0,4055.0,635.0,1240.0,180.0,1070.0,110.0,18790.0,2705.0,2400.0,2875.0,1990.0,2905.0,1365.0,1235.0,545.0,3965.0,890.0,13685.0
"West Palm Beach city, Florida",2011-2015,2045.0,4755.0,6800.0,2205.0,4085.0,6290.0,3215.0,4440.0,7655.0,2160.0,2240.0,4400.0,10620.0,5705.0,16325.0,20245.0,21225.0,41475.0,7390.0,11885.0,19275.0,12620.0,8915.0,21535.0,240.0,425.0,665.0,4050.0,6615.0,10665.0,15955.0,14185.0,30140.0,12810.0,9615.0,22425.0,3475.0,5605.0,9080.0,3715.0,5560.0,9275.0,240.0,440.0,680.0,5315.0,815.0,665.0,5215.0,1075.0,0.0,4860.0,2795.0,0.0,1830.0,2570.0,0.0,2055.0,14270.0,0.0,19275.0,21535.0,665.0,3670.0,655.0,425.0,3605.0,480.0,0.0,3030.0,1410.0,0.0,855.0,1385.0,0.0,725.0,4980.0,0.0,11885.0,8915.0,425.0,1645.0,160.0,240.0,1610.0,595.0,0.0,1830.0,1385.0,0.0,975.0,1185.0,0.0,1330.0,9290.0,0.0,5295.0,4620.0,5145.0,2910.0,4645.0,1135.0,1565.0,325.0,1710.0,280.0,18360.0,3650.0,3225.0,3565.0,1905.0,2880.0,340.0,650.0,65.0,420.0,25.0,11165.0,1645.0,1395.0,1590.0,1010.0,1760.0,795.0,910.0,260.0,1285.0,255.0,7190.0
"Wilmington city, Delaware",2011-2015,1590.0,6120.0,7710.0,1575.0,3055.0,4630.0,2295.0,2700.0,4995.0,1525.0,1125.0,2650.0,6340.0,2555.0,8895.0,13330.0,15550.0,28880.0,3775.0,7985.0,11760.0,9350.0,6690.0,16040.0,200.0,875.0,1075.0,1990.0,4550.0,6540.0,11140.0,10125.0,21265.0,9415.0,7010.0,16425.0,1810.0,3545.0,5355.0,1900.0,4075.0,5975.0,200.0,930.0,1130.0,5375.0,1260.0,1075.0,3245.0,1385.0,0.0,2235.0,2765.0,0.0,420.0,2235.0,0.0,490.0,8400.0,0.0,11760.0,16040.0,1075.0,4205.0,1040.0,875.0,2260.0,795.0,0.0,1205.0,1495.0,0.0,195.0,930.0,0.0,120.0,2430.0,0.0,7985.0,6690.0,875.0,1170.0,220.0,200.0,985.0,590.0,0.0,1030.0,1270.0,0.0,225.0,1305.0,0.0,370.0,5970.0,0.0,5295.0,4360.0,3190.0,1160.0,2080.0,390.0,410.0,20.0,345.0,45.0,11320.0,4130.0,3315.0,2210.0,635.0,1070.0,125.0,195.0,0.0,15.0,0.0,7620.0,1170.0,1045.0,985.0,525.0,1010.0,265.0,215.0,20.0,330.0,45.0,3710.0
"Atlanta city, Georgia",2011-2015,6830.0,32165.0,38995.0,6325.0,15960.0,22285.0,9350.0,17260.0,26610.0,6300.0,8060.0,14360.0,52175.0,31390.0,83565.0,80985.0,104835.0,185820.0,23530.0,51055.0,74585.0,56580.0,49040.0,105620.0,875.0,4740.0,5615.0,11695.0,29480.0,41175.0,68415.0,70615.0,139030.0,57375.0,50915.0,108290.0,11920.0,22365.0,34285.0,10795.0,26630.0,37425.0,900.0,4920.0,5820.0,27575.0,5810.0,5615.0,17320.0,4970.0,0.0,14860.0,11750.0,0.0,4975.0,9385.0,0.0,9860.0,73705.0,0.0,74585.0,105620.0,5615.0,22425.0,5000.0,4740.0,13310.0,2655.0,0.0,10250.0,7010.0,0.0,2380.0,5680.0,0.0,2695.0,28695.0,0.0,51055.0,49040.0,4740.0,5150.0,810.0,875.0,4010.0,2315.0,0.0,4610.0,4740.0,0.0,2595.0,3705.0,0.0,7165.0,45010.0,0.0,27000.0,22980.0,17015.0,8730.0,14265.0,3520.0,4585.0,570.0,8840.0,1615.0,71705.0,21910.0,18815.0,13065.0,6225.0,9820.0,1375.0,2135.0,75.0,2065.0,140.0,48995.0,5090.0,4165.0,3955.0,2510.0,4445.0,2145.0,2455.0,500.0,6770.0,1475.0,22715.0
"Sandy Springs city, Georgia",2011-2015,830.0,4015.0,4845.0,680.0,3350.0,4030.0,1770.0,4380.0,6150.0,1120.0,2680.0,3800.0,15655.0,8575.0,24230.0,20055.0,23000.0,43060.0,4480.0,9810.0,14290.0,15395.0,12345.0,27740.0,185.0,845.0,1030.0,2125.0,5595.0,7720.0,17745.0,16560.0,34305.0,15490.0,12970.0,28460.0,2435.0,4510.0,6945.0,1935.0,4665.0,6600.0,200.0,865.0,1065.0,3545.0,275.0,1030.0,3765.0,265.0,0.0,3450.0,2700.0,0.0,935.0,2865.0,0.0,2595.0,21635.0,0.0,14290.0,27740.0,1030.0,2930.0,240.0,845.0,3170.0,180.0,0.0,2570.0,1810.0,0.0,540.0,2140.0,0.0,600.0,7975.0,0.0,9810.0,12345.0,845.0,615.0,35.0,185.0,595.0,85.0,0.0,880.0,890.0,0.0,395.0,725.0,0.0,1995.0,13660.0,0.0,3455.0,3270.0,3595.0,1920.0,3270.0,820.0,915.0,200.0,2315.0,400.0,13550.0,2865.0,2745.0,2995.0,1570.0,2390.0,275.0,525.0,50.0,400.0,25.0,9175.0,590.0,520.0,595.0,345.0,880.0,545.0,390.0,150.0,1915.0,375.0,4370.0
"Marietta city, Georgia",2011-2015,725.0,3140.0,3865.0,540.0,3030.0,3570.0,1305.0,3155.0,4460.0,870.0,1280.0,2150.0,6395.0,2925.0,9320.0,9835.0,13535.0,23370.0,2380.0,7705.0,10085.0,7360.0,5555.0,12915.0,95.0,275.0,370.0,1295.0,4050.0,5345.0,8445.0,9205.0,17650.0,7525.0,6120.0,13645.0,1090.0,3960.0,5050.0,1135.0,3175.0,4310.0,95.0,275.0,370.0,3210.0,280.0,370.0,3160.0,420.0,0.0,2420.0,2040.0,0.0,450.0,1700.0,0.0,850.0,8470.0,0.0,10085.0,12915.0,370.0,2665.0,195.0,275.0,2760.0,275.0,0.0,1835.0,1320.0,0.0,175.0,1105.0,0.0,270.0,2655.0,0.0,7705.0,5555.0,275.0,545.0,85.0,95.0,400.0,145.0,0.0,585.0,720.0,0.0,275.0,595.0,0.0,580.0,5815.0,0.0,3210.0,2915.0,3135.0,835.0,2115.0,415.0,380.0,65.0,520.0,80.0,9360.0,2665.0,2420.0,2735.0,590.0,1540.0,140.0,105.0,0.0,90.0,25.0,7135.0,545.0,495.0,400.0,245.0,575.0,275.0,275.0,65.0,430.0,55.0,2225.0
"Boston city, Massachusetts",2011-2015,8405.0,65335.0,73740.0,7395.0,22640.0,30035.0,9420.0,21225.0,30645.0,8225.0,13955.0,22180.0,54515.0,45180.0,99695.0,87960.0,168335.0,256295.0,29305.0,83095.0,112400.0,57890.0,79165.0,137055.0,760.0,6080.0,6840.0,14650.0,47995.0,62645.0,72550.0,114265.0,186815.0,59205.0,83345.0,142550.0,14975.0,37130.0,52105.0,12915.0,41450.0,54365.0,860.0,6410.0,7270.0,50455.0,16445.0,6840.0,22175.0,7860.0,0.0,17310.0,13340.0,0.0,9270.0,12910.0,0.0,13190.0,86500.0,0.0,112400.0,137055.0,6840.0,43420.0,15840.0,6080.0,17095.0,5545.0,0.0,11990.0,9240.0,0.0,5485.0,8470.0,0.0,5105.0,40075.0,0.0,83095.0,79165.0,6080.0,7035.0,605.0,760.0,5080.0,2315.0,0.0,5320.0,4100.0,0.0,3785.0,4440.0,0.0,8085.0,46425.0,0.0,49155.0,36495.0,21465.0,10915.0,16460.0,4445.0,8405.0,1315.0,10995.0,1195.0,106480.0,42250.0,30865.0,16485.0,7655.0,11225.0,2265.0,4770.0,500.0,3850.0,165.0,78580.0,6900.0,5630.0,4975.0,3260.0,5235.0,2180.0,3635.0,815.0,7145.0,1030.0,27890.0
"Cambridge city, Massachusetts",2011-2015,1315.0,6845.0,8160.0,940.0,3165.0,4105.0,1315.0,3310.0,4625.0,1330.0,2140.0,3470.0,11335.0,12105.0,23440.0,16235.0,27570.0,43800.0,4235.0,11995.0,16230.0,11860.0,14750.0,26610.0,140.0,825.0,965.0,2195.0,6700.0,8895.0,13900.0,20045.0,33945.0,12035.0,15215.0,27250.0,2105.0,5490.0,7595.0,1945.0,6030.0,7975.0,145.0,825.0,970.0,5655.0,1550.0,965.0,3105.0,1000.0,0.0,2935.0,1700.0,0.0,1735.0,1740.0,0.0,2815.0,20630.0,0.0,16230.0,26610.0,965.0,4610.0,1415.0,825.0,2460.0,705.0,0.0,2275.0,1040.0,0.0,1205.0,940.0,0.0,1450.0,10655.0,0.0,11995.0,14750.0,825.0,1045.0,135.0,140.0,645.0,295.0,0.0,660.0,660.0,0.0,530.0,800.0,0.0,1365.0,9975.0,0.0,5540.0,4605.0,3000.0,1930.0,2805.0,955.0,1715.0,205.0,2520.0,285.0,15580.0,4525.0,3755.0,2355.0,1475.0,2195.0,705.0,1185.0,55.0,1260.0,40.0,11520.0,1015.0,850.0,640.0,450.0,610.0,250.0,530.0,150.0,1255.0,245.0,4050.0
"Nashua city, New Hampshire",2011-2015,1580.0,4225.0,5805.0,1705.0,2705.0,4410.0,1975.0,2475.0,4450.0,2220.0,1500.0,3720.0,11975.0,4260.0,16235.0,19450.0,15165.0,34620.0,5765.0,6945.0,12710.0,13585.0,8130.0,21715.0,105.0,95.0,200.0,2230.0,3740.0,5970.0,17115.0,11330.0,28445.0,13755.0,8565.0,22320.0,3530.0,3420.0,6950.0,2060.0,3060.0,5120.0,105.0,130.0,235.0,4760.0,845.0,200.0,3355.0,1060.0,0.0,2045.0,2410.0,0.0,1145.0,2575.0,0.0,1410.0,14830.0,0.0,12710.0,21715.0,200.0,3395.0,735.0,95.0,2110.0,600.0,0.0,1060.0,1415.0,0.0,200.0,1300.0,0.0,180.0,4085.0,0.0,6945.0,8130.0,95.0,1365.0,110.0,105.0,1245.0,460.0,0.0,985.0,995.0,0.0,945.0,1275.0,0.0,1230.0,10745.0,0.0,4665.0,3795.0,3325.0,825.0,1855.0,270.0,1025.0,120.0,1190.0,105.0,12060.0,3320.0,2695.0,2095.0,320.0,875.0,30.0,110.0,15.0,80.0,0.0,6480.0,1345.0,1100.0,1240.0,510.0,980.0,240.0,915.0,105.0,1110.0,105.0,5590.0
