city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Miami city, Florida",2010-2014,7800.0,37335.0,45135.0,6725.0,20135.0,26860.0,8280.0,18960.0,27240.0,4210.0,7395.0,11605.0,21260.0,20430.0,41690.0,48275.0,104250.0,152525.0,21790.0,67525.0,89315.0,25535.0,33395.0,58930.0,945.0,3330.0,4275.0,13260.0,42260.0,55520.0,34065.0,58660.0,92725.0,26840.0,36695.0,63535.0,8945.0,27715.0,36660.0,11545.0,36230.0,47775.0,945.0,3610.0,4555.0,34660.0,6190.0,4275.0,22510.0,4355.0,0.0,17690.0,9550.0,0.0,5145.0,6460.0,0.0,9310.0,32375.0,0.0,89315.0,58930.0,4275.0,28630.0,5370.0,3330.0,18480.0,1655.0,0.0,13050.0,5910.0,0.0,3270.0,4125.0,0.0,4095.0,16335.0,0.0,67525.0,33395.0,3330.0,6030.0,820.0,945.0,4030.0,2700.0,0.0,4640.0,3640.0,0.0,1875.0,2335.0,0.0,5215.0,16040.0,0.0,33970.0,28395.0,22145.0,12055.0,16485.0,5105.0,4350.0,945.0,7475.0,1275.0,84425.0,28040.0,23540.0,18270.0,9475.0,12010.0,2560.0,2650.0,400.0,2975.0,255.0,63945.0,5930.0,4855.0,3880.0,2580.0,4475.0,2545.0,1705.0,545.0,4500.0,1020.0,20490.0
"Fort Lauderdale city, Florida",2010-2014,3500.0,8905.0,12405.0,3675.0,5420.0,9095.0,5765.0,6400.0,12165.0,3110.0,3315.0,6425.0,22730.0,10460.0,33190.0,38785.0,34495.0,73280.0,15385.0,19445.0,34830.0,22805.0,14085.0,36890.0,590.0,965.0,1555.0,8880.0,11985.0,20865.0,29315.0,21545.0,50860.0,23470.0,14850.0,38320.0,6810.0,8115.0,14925.0,7900.0,10510.0,18410.0,600.0,1020.0,1620.0,9745.0,1115.0,1555.0,7945.0,1155.0,0.0,8140.0,4020.0,0.0,3035.0,3385.0,0.0,5975.0,27220.0,0.0,34830.0,36890.0,1555.0,7275.0,670.0,965.0,4905.0,515.0,0.0,4535.0,1860.0,0.0,1390.0,1920.0,0.0,1340.0,9120.0,0.0,19445.0,14085.0,965.0,2470.0,445.0,590.0,3040.0,640.0,0.0,3605.0,2160.0,0.0,1645.0,1465.0,0.0,4635.0,18100.0,0.0,9605.0,8760.0,7755.0,4935.0,7670.0,2755.0,2810.0,825.0,5505.0,1145.0,33345.0,7150.0,6660.0,4795.0,2740.0,4225.0,795.0,1260.0,165.0,1195.0,150.0,18625.0,2450.0,2095.0,2955.0,2190.0,3445.0,1960.0,1550.0,660.0,4310.0,995.0,14710.0
"West Palm Beach city, Florida",2010-2014,2020.0,4550.0,6570.0,2140.0,3705.0,5845.0,3345.0,4310.0,7655.0,2190.0,2160.0,4350.0,11235.0,5760.0,16995.0,20925.0,20485.0,41410.0,8310.0,11580.0,19890.0,12340.0,8500.0,20840.0,275.0,405.0,680.0,4595.0,6510.0,11105.0,16055.0,13575.0,29630.0,12570.0,9075.0,21645.0,3810.0,5390.0,9200.0,4270.0,5610.0,9880.0,275.0,415.0,690.0,5195.0,690.0,680.0,4880.0,965.0,0.0,5055.0,2600.0,0.0,2035.0,2315.0,0.0,2735.0,14265.0,0.0,19890.0,20840.0,680.0,3545.0,600.0,405.0,3275.0,430.0,0.0,3105.0,1205.0,0.0,930.0,1230.0,0.0,735.0,5030.0,0.0,11580.0,8500.0,405.0,1650.0,90.0,275.0,1605.0,535.0,0.0,1950.0,1395.0,0.0,1105.0,1085.0,0.0,2000.0,9235.0,0.0,5180.0,4565.0,4825.0,2950.0,4830.0,1455.0,1885.0,405.0,2360.0,505.0,19080.0,3530.0,3155.0,3245.0,1885.0,2950.0,445.0,805.0,70.0,470.0,55.0,11000.0,1650.0,1410.0,1585.0,1070.0,1880.0,1010.0,1075.0,330.0,1890.0,450.0,8080.0
"Wilmington city, Delaware",2010-2014,1575.0,5925.0,7500.0,1505.0,3235.0,4740.0,2340.0,2805.0,5145.0,1545.0,980.0,2525.0,6540.0,2630.0,9170.0,13505.0,15580.0,29085.0,4105.0,8080.0,12185.0,9230.0,6715.0,15945.0,170.0,780.0,950.0,1995.0,4590.0,6585.0,11345.0,10205.0,21550.0,9340.0,7020.0,16360.0,2135.0,3570.0,5705.0,1865.0,4130.0,5995.0,170.0,855.0,1025.0,5345.0,1205.0,950.0,3165.0,1580.0,0.0,2530.0,2615.0,0.0,540.0,1990.0,0.0,605.0,8570.0,0.0,12185.0,15945.0,950.0,4125.0,1020.0,780.0,2300.0,940.0,0.0,1360.0,1445.0,0.0,180.0,805.0,0.0,120.0,2515.0,0.0,8080.0,6715.0,780.0,1220.0,185.0,170.0,865.0,640.0,0.0,1170.0,1170.0,0.0,360.0,1185.0,0.0,485.0,6055.0,0.0,5220.0,4310.0,3120.0,1190.0,2340.0,425.0,540.0,35.0,470.0,30.0,11690.0,4000.0,3250.0,2255.0,715.0,1225.0,165.0,180.0,0.0,40.0,0.0,7700.0,1220.0,1060.0,865.0,475.0,1120.0,265.0,365.0,35.0,430.0,30.0,4000.0
"Atlanta city, Georgia",2010-2014,6715.0,31440.0,38155.0,6135.0,14940.0,21075.0,8905.0,16690.0,25595.0,6065.0,8175.0,14240.0,52305.0,30310.0,82615.0,80125.0,101555.0,181680.0,24895.0,50920.0,75815.0,54170.0,45795.0,99965.0,1060.0,4840.0,5900.0,12620.0,30030.0,42650.0,66445.0,66690.0,133135.0,54930.0,48035.0,102965.0,12375.0,21805.0,34180.0,11735.0,26660.0,38395.0,1085.0,5065.0,6150.0,26600.0,5655.0,5900.0,16690.0,4385.0,0.0,15455.0,10145.0,0.0,5675.0,8565.0,0.0,11395.0,71220.0,0.0,75815.0,99965.0,5900.0,21615.0,4985.0,4840.0,12505.0,2435.0,0.0,10835.0,5860.0,0.0,2995.0,5180.0,0.0,2970.0,27340.0,0.0,50920.0,45795.0,4840.0,4985.0,670.0,1060.0,4185.0,1950.0,0.0,4620.0,4285.0,0.0,2680.0,3385.0,0.0,8425.0,43880.0,0.0,26030.0,22305.0,16425.0,9080.0,14840.0,4145.0,5245.0,945.0,10030.0,1915.0,72570.0,21090.0,18185.0,12285.0,6390.0,10340.0,1735.0,2625.0,155.0,2125.0,195.0,48465.0,4940.0,4120.0,4145.0,2695.0,4500.0,2410.0,2620.0,790.0,7905.0,1720.0,24110.0
"Sandy Springs city, Georgia",2010-2014,825.0,3800.0,4625.0,635.0,3215.0,3850.0,1575.0,4570.0,6145.0,985.0,2600.0,3585.0,15495.0,8500.0,23995.0,19510.0,22685.0,42195.0,4720.0,9470.0,14190.0,14640.0,12305.0,26945.0,150.0,910.0,1060.0,2350.0,5425.0,7775.0,17010.0,16350.0,33360.0,14755.0,12935.0,27690.0,2445.0,4375.0,6820.0,2120.0,4445.0,6565.0,185.0,930.0,1115.0,3285.0,285.0,1060.0,3620.0,225.0,0.0,3650.0,2495.0,0.0,960.0,2620.0,0.0,2675.0,21320.0,0.0,14190.0,26945.0,1060.0,2645.0,250.0,910.0,3060.0,150.0,0.0,2760.0,1810.0,0.0,560.0,2040.0,0.0,445.0,8055.0,0.0,9470.0,12305.0,910.0,640.0,35.0,150.0,560.0,75.0,0.0,890.0,685.0,0.0,400.0,580.0,0.0,2230.0,13265.0,0.0,3195.0,3070.0,3465.0,1945.0,3430.0,840.0,890.0,215.0,2420.0,500.0,13400.0,2585.0,2510.0,2905.0,1565.0,2540.0,275.0,510.0,70.0,280.0,25.0,8820.0,605.0,560.0,560.0,380.0,890.0,565.0,375.0,145.0,2135.0,470.0,4565.0
"Marietta city, Georgia",2010-2014,845.0,2875.0,3720.0,520.0,2755.0,3275.0,1170.0,3025.0,4195.0,880.0,1270.0,2150.0,6150.0,2780.0,8930.0,9555.0,12705.0,22260.0,2730.0,7030.0,9760.0,6690.0,5435.0,12125.0,140.0,240.0,380.0,1635.0,3955.0,5590.0,7785.0,8510.0,16295.0,6875.0,5880.0,12755.0,1095.0,3405.0,4500.0,1445.0,3175.0,4620.0,140.0,240.0,380.0,3045.0,295.0,380.0,2860.0,410.0,0.0,2475.0,1715.0,0.0,445.0,1705.0,0.0,930.0,8000.0,0.0,9760.0,12125.0,380.0,2440.0,200.0,240.0,2465.0,290.0,0.0,1805.0,1215.0,0.0,125.0,1145.0,0.0,195.0,2585.0,0.0,7030.0,5435.0,240.0,605.0,95.0,140.0,395.0,120.0,0.0,670.0,500.0,0.0,320.0,560.0,0.0,735.0,5415.0,0.0,3045.0,2885.0,2860.0,1000.0,2190.0,495.0,370.0,140.0,655.0,100.0,9120.0,2435.0,2335.0,2465.0,720.0,1540.0,120.0,60.0,0.0,80.0,0.0,6580.0,610.0,550.0,395.0,280.0,650.0,375.0,310.0,140.0,575.0,100.0,2540.0
"Boston city, Massachusetts",2010-2014,7690.0,64475.0,72165.0,7170.0,23045.0,30215.0,8280.0,18270.0,26550.0,7340.0,14075.0,21415.0,55335.0,45535.0,100870.0,85815.0,165400.0,251210.0,29010.0,80415.0,109425.0,56180.0,78535.0,134715.0,625.0,6450.0,7075.0,14470.0,47360.0,61830.0,70720.0,111585.0,182305.0,57565.0,82470.0,140035.0,14835.0,34665.0,49500.0,12710.0,41485.0,54195.0,700.0,6785.0,7485.0,48420.0,16665.0,7075.0,21895.0,8320.0,0.0,15340.0,11210.0,0.0,9170.0,12250.0,0.0,14600.0,86270.0,0.0,109425.0,134715.0,7075.0,41900.0,16125.0,6450.0,16910.0,6135.0,0.0,10435.0,7835.0,0.0,5655.0,8420.0,0.0,5515.0,40020.0,0.0,80415.0,78535.0,6450.0,6520.0,540.0,625.0,4985.0,2185.0,0.0,4905.0,3375.0,0.0,3515.0,3830.0,0.0,9085.0,46250.0,0.0,47305.0,35575.0,21155.0,11495.0,14590.0,4335.0,8480.0,1355.0,12165.0,1435.0,103695.0,40925.0,30355.0,16290.0,8130.0,9715.0,2225.0,5105.0,565.0,4115.0,210.0,76150.0,6380.0,5220.0,4865.0,3365.0,4875.0,2110.0,3375.0,790.0,8050.0,1225.0,27545.0
"Cambridge city, Massachusetts",2010-2014,1270.0,7100.0,8370.0,975.0,3525.0,4500.0,1175.0,2895.0,4070.0,1180.0,2240.0,3420.0,11295.0,12360.0,23655.0,15895.0,28120.0,44015.0,4285.0,12585.0,16870.0,11480.0,14760.0,26240.0,125.0,775.0,900.0,2075.0,7080.0,9155.0,13690.0,20265.0,33955.0,11665.0,15215.0,26880.0,2250.0,5705.0,7955.0,1850.0,6420.0,8270.0,125.0,775.0,900.0,5765.0,1700.0,900.0,3495.0,1005.0,0.0,2655.0,1415.0,0.0,1795.0,1625.0,0.0,3160.0,20500.0,0.0,16870.0,26240.0,900.0,4780.0,1545.0,775.0,2825.0,700.0,0.0,2070.0,825.0,0.0,1345.0,895.0,0.0,1565.0,10800.0,0.0,12585.0,14760.0,775.0,985.0,155.0,125.0,670.0,305.0,0.0,585.0,590.0,0.0,450.0,730.0,0.0,1595.0,9700.0,0.0,5620.0,4700.0,3425.0,2115.0,2525.0,830.0,1755.0,280.0,2910.0,350.0,16235.0,4655.0,3950.0,2765.0,1660.0,1990.0,650.0,1300.0,105.0,1415.0,55.0,12125.0,965.0,750.0,650.0,450.0,535.0,180.0,455.0,175.0,1495.0,295.0,4100.0
"Nashua city, New Hampshire",2010-2014,1500.0,4295.0,5795.0,1655.0,2530.0,4185.0,2055.0,2270.0,4325.0,1965.0,1450.0,3415.0,12325.0,4350.0,16675.0,19505.0,14900.0,34405.0,5675.0,6970.0,12645.0,13710.0,7860.0,21570.0,120.0,65.0,185.0,2230.0,3970.0,6200.0,17155.0,10865.0,28020.0,13855.0,8150.0,22005.0,3475.0,3320.0,6795.0,2060.0,3355.0,5415.0,120.0,65.0,185.0,4760.0,855.0,185.0,3215.0,970.0,0.0,1990.0,2335.0,0.0,1150.0,2265.0,0.0,1535.0,15140.0,0.0,12645.0,21570.0,185.0,3520.0,710.0,65.0,1980.0,550.0,0.0,1020.0,1250.0,0.0,320.0,1130.0,0.0,130.0,4220.0,0.0,6970.0,7860.0,65.0,1240.0,145.0,120.0,1235.0,420.0,0.0,970.0,1085.0,0.0,830.0,1135.0,0.0,1405.0,10920.0,0.0,4700.0,3875.0,3185.0,1020.0,1880.0,290.0,1055.0,130.0,1385.0,95.0,12205.0,3475.0,2855.0,1965.0,460.0,925.0,30.0,230.0,10.0,80.0,0.0,6675.0,1220.0,1020.0,1220.0,560.0,960.0,265.0,830.0,120.0,1305.0,95.0,5535.0
