city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Miami city, Florida",2013-2017,8210.0,39100.0,47310.0,7345.0,22665.0,30010.0,7260.0,21265.0,28525.0,4200.0,8950.0,13150.0,22810.0,22935.0,45745.0,49825.0,114910.0,164735.0,19905.0,74395.0,94300.0,28805.0,36480.0,65285.0,1115.0,4040.0,5155.0,12200.0,46400.0,58600.0,36510.0,64475.0,100985.0,30665.0,40975.0,71640.0,7990.0,31340.0,39330.0,10035.0,38260.0,48295.0,1130.0,4335.0,5465.0,35255.0,6900.0,5155.0,24745.0,5265.0,0.0,18400.0,10125.0,0.0,6010.0,7140.0,0.0,9895.0,35845.0,0.0,94300.0,65285.0,5155.0,29475.0,5585.0,4040.0,20300.0,2365.0,0.0,14870.0,6395.0,0.0,4275.0,4675.0,0.0,5480.0,17455.0,0.0,74395.0,36480.0,4040.0,5780.0,1315.0,1115.0,4445.0,2900.0,0.0,3530.0,3730.0,0.0,1735.0,2465.0,0.0,4415.0,18390.0,0.0,34425.0,29035.0,24210.0,12395.0,16855.0,4655.0,4690.0,970.0,7445.0,1235.0,87625.0,28815.0,24600.0,19865.0,9590.0,13505.0,3010.0,3290.0,655.0,4125.0,405.0,69600.0,5610.0,4435.0,4345.0,2805.0,3345.0,1645.0,1400.0,315.0,3325.0,835.0,18025.0
"Fort Lauderdale city, Florida",2013-2017,3540.0,8945.0,12485.0,3680.0,5680.0,9360.0,5710.0,7375.0,13085.0,2965.0,3055.0,6020.0,22715.0,9990.0,32705.0,38610.0,35045.0,73655.0,13060.0,20545.0,33605.0,25010.0,13700.0,38710.0,540.0,800.0,1340.0,7450.0,12295.0,19745.0,30620.0,21950.0,52570.0,25670.0,14635.0,40305.0,5845.0,8800.0,14645.0,6555.0,10765.0,17320.0,540.0,840.0,1380.0,10045.0,1100.0,1340.0,7935.0,1425.0,0.0,8170.0,4910.0,0.0,2475.0,3550.0,0.0,4975.0,27730.0,0.0,33605.0,38710.0,1340.0,7485.0,665.0,800.0,5215.0,465.0,0.0,5135.0,2240.0,0.0,1275.0,1780.0,0.0,1435.0,8555.0,0.0,20545.0,13700.0,800.0,2560.0,435.0,540.0,2720.0,960.0,0.0,3035.0,2670.0,0.0,1200.0,1770.0,0.0,3540.0,19175.0,0.0,9920.0,9160.0,7770.0,4535.0,7685.0,2055.0,2175.0,675.0,4405.0,885.0,31955.0,7380.0,6785.0,5100.0,2920.0,4795.0,740.0,1065.0,215.0,1225.0,105.0,19565.0,2540.0,2375.0,2670.0,1615.0,2890.0,1320.0,1115.0,460.0,3185.0,785.0,12400.0
"West Palm Beach city, Florida",2013-2017,1930.0,4510.0,6440.0,2065.0,3940.0,6005.0,3175.0,4740.0,7915.0,1870.0,2180.0,4050.0,11055.0,5890.0,16945.0,20095.0,21260.0,41355.0,7080.0,11780.0,18860.0,12800.0,8975.0,21775.0,215.0,505.0,720.0,3895.0,6775.0,10670.0,15985.0,13980.0,29965.0,13105.0,9740.0,22845.0,3335.0,5475.0,8810.0,3445.0,5529.0,8974.0,215.0,520.0,735.0,4930.0,790.0,720.0,5000.0,1000.0,0.0,5275.0,2635.0,0.0,1660.0,2390.0,0.0,1995.0,14950.0,0.0,18860.0,21775.0,720.0,3370.0,635.0,505.0,3510.0,430.0,0.0,3390.0,1350.0,0.0,835.0,1345.0,0.0,675.0,5215.0,0.0,11780.0,8975.0,505.0,1560.0,155.0,215.0,1490.0,570.0,0.0,1885.0,1285.0,0.0,825.0,1045.0,0.0,1320.0,9735.0,0.0,4900.0,4210.0,4900.0,2885.0,4920.0,1410.0,1440.0,260.0,1625.0,210.0,17785.0,3340.0,2935.0,3440.0,1885.0,3130.0,600.0,710.0,105.0,384.0,4.0,11004.0,1560.0,1275.0,1460.0,1000.0,1790.0,810.0,730.0,155.0,1240.0,205.0,6780.0
"Wilmington city, Delaware",2013-2017,1920.0,6275.0,8195.0,1535.0,2735.0,4270.0,2435.0,2800.0,5235.0,1280.0,1300.0,2580.0,5805.0,2405.0,8210.0,12975.0,15510.0,28485.0,3575.0,7870.0,11445.0,9035.0,6550.0,15585.0,365.0,1090.0,1455.0,1785.0,4535.0,6320.0,10825.0,9885.0,20710.0,9110.0,6735.0,15845.0,1830.0,3490.0,5320.0,1665.0,4180.0,5845.0,370.0,1110.0,1480.0,5440.0,1295.0,1455.0,3000.0,1270.0,0.0,2290.0,2945.0,0.0,350.0,2230.0,0.0,370.0,7840.0,0.0,11445.0,15585.0,1455.0,4140.0,1040.0,1090.0,2090.0,645.0,0.0,1390.0,1410.0,0.0,160.0,1140.0,0.0,95.0,2310.0,0.0,7870.0,6550.0,1090.0,1300.0,255.0,365.0,910.0,625.0,0.0,900.0,1535.0,0.0,190.0,1090.0,0.0,275.0,5530.0,0.0,5410.0,4315.0,2960.0,1050.0,2200.0,450.0,330.0,0.0,265.0,30.0,11165.0,4110.0,3285.0,2050.0,690.0,1315.0,205.0,150.0,0.0,45.0,0.0,7670.0,1295.0,1030.0,910.0,360.0,885.0,245.0,185.0,0.0,220.0,30.0,3495.0
"Atlanta city, Georgia",2013-2017,6395.0,31675.0,38070.0,6635.0,16295.0,22930.0,9405.0,18045.0,27450.0,6245.0,9070.0,15315.0,55000.0,34160.0,89160.0,83685.0,109245.0,192930.0,20800.0,51190.0,71990.0,62105.0,53890.0,115995.0,780.0,4165.0,4945.0,10255.0,27900.0,38155.0,72650.0,77180.0,149830.0,62860.0,55660.0,118520.0,10605.0,24005.0,34610.0,9415.0,25240.0,34655.0,805.0,4340.0,5145.0,26435.0,6690.0,4945.0,16925.0,6000.0,0.0,14665.0,12785.0,0.0,5080.0,10240.0,0.0,8885.0,80270.0,0.0,71990.0,115995.0,4945.0,21680.0,5830.0,4165.0,13065.0,3225.0,0.0,10535.0,7510.0,0.0,2915.0,6155.0,0.0,2995.0,31165.0,0.0,51190.0,53890.0,4165.0,4755.0,860.0,780.0,3860.0,2775.0,0.0,4130.0,5275.0,0.0,2165.0,4085.0,0.0,5890.0,49105.0,0.0,25930.0,21820.0,16555.0,7805.0,13985.0,3270.0,4860.0,480.0,7930.0,1280.0,69260.0,21225.0,17895.0,12740.0,5530.0,10030.0,1635.0,2755.0,80.0,2495.0,100.0,49245.0,4705.0,3925.0,3815.0,2275.0,3960.0,1635.0,2105.0,400.0,5435.0,1180.0,20020.0
"Sandy Springs city, Georgia",2013-2017,855.0,3335.0,4190.0,665.0,3605.0,4270.0,1905.0,4480.0,6385.0,1055.0,2660.0,3715.0,16235.0,10125.0,26360.0,20720.0,24200.0,44920.0,4165.0,10275.0,14440.0,16390.0,13355.0,29745.0,165.0,575.0,740.0,1880.0,5600.0,7480.0,18675.0,18025.0,36700.0,16505.0,13925.0,30430.0,2375.0,4895.0,7270.0,1680.0,4790.0,6470.0,165.0,590.0,755.0,3255.0,195.0,740.0,3990.0,280.0,0.0,3825.0,2560.0,0.0,1050.0,2670.0,0.0,2315.0,24045.0,0.0,14440.0,29745.0,740.0,2590.0,170.0,575.0,3435.0,170.0,0.0,2905.0,1575.0,0.0,675.0,1985.0,0.0,665.0,9460.0,0.0,10275.0,13355.0,575.0,665.0,25.0,165.0,555.0,110.0,0.0,920.0,985.0,0.0,375.0,685.0,0.0,1650.0,14585.0,0.0,3155.0,2995.0,3915.0,2170.0,3670.0,755.0,1010.0,250.0,1985.0,295.0,13735.0,2505.0,2425.0,3360.0,1895.0,2750.0,325.0,655.0,110.0,415.0,35.0,9685.0,655.0,575.0,555.0,275.0,920.0,430.0,355.0,140.0,1570.0,260.0,4055.0
"Marietta city, Georgia",2013-2017,590.0,2745.0,3335.0,640.0,2645.0,3285.0,1510.0,3440.0,4950.0,670.0,1360.0,2030.0,6120.0,3965.0,10085.0,9525.0,14150.0,23675.0,2275.0,7165.0,9440.0,7180.0,6700.0,13880.0,70.0,285.0,355.0,1205.0,3790.0,4995.0,8255.0,10075.0,18330.0,7355.0,7335.0,14690.0,1090.0,3610.0,4700.0,1025.0,2890.0,3915.0,70.0,325.0,395.0,2655.0,325.0,355.0,2955.0,330.0,0.0,2680.0,2270.0,0.0,430.0,1600.0,0.0,720.0,9360.0,0.0,9440.0,13880.0,355.0,2160.0,295.0,285.0,2510.0,135.0,0.0,2040.0,1400.0,0.0,215.0,1145.0,0.0,235.0,3725.0,0.0,7165.0,6700.0,285.0,495.0,30.0,70.0,445.0,195.0,0.0,640.0,870.0,0.0,215.0,455.0,0.0,485.0,5635.0,0.0,2615.0,2295.0,2860.0,1010.0,2320.0,480.0,340.0,50.0,455.0,75.0,8590.0,2125.0,1875.0,2490.0,780.0,1695.0,200.0,125.0,0.0,65.0,35.0,6500.0,495.0,420.0,380.0,235.0,630.0,280.0,215.0,50.0,395.0,40.0,2115.0
"Boston city, Massachusetts",2013-2017,8285.0,63915.0,72200.0,7400.0,22765.0,30165.0,10345.0,20225.0,30570.0,8120.0,13485.0,21605.0,58895.0,49790.0,108685.0,93045.0,170185.0,263230.0,29315.0,84165.0,113480.0,62835.0,80490.0,143325.0,895.0,5530.0,6425.0,15395.0,48185.0,63580.0,76755.0,116470.0,193225.0,64240.0,84640.0,148880.0,14305.0,37930.0,52235.0,13575.0,41750.0,55325.0,925.0,5855.0,6780.0,50245.0,15525.0,6425.0,22455.0,7715.0,0.0,17205.0,13365.0,0.0,9540.0,12065.0,0.0,14030.0,94655.0,0.0,113480.0,143325.0,6425.0,43565.0,14820.0,5530.0,17240.0,5525.0,0.0,11375.0,8850.0,0.0,5885.0,7600.0,0.0,6095.0,43695.0,0.0,84165.0,80490.0,5530.0,6680.0,705.0,895.0,5215.0,2190.0,0.0,5830.0,4515.0,0.0,3655.0,4465.0,0.0,7935.0,50960.0,0.0,49160.0,35895.0,21680.0,11760.0,16460.0,4835.0,8735.0,1695.0,11530.0,1145.0,107565.0,42505.0,30315.0,16520.0,8280.0,10785.0,2325.0,5270.0,675.0,4600.0,155.0,79680.0,6650.0,5580.0,5160.0,3480.0,5670.0,2510.0,3470.0,1020.0,6930.0,985.0,27880.0
"Cambridge city, Massachusetts",2013-2017,1230.0,6675.0,7905.0,1020.0,3185.0,4205.0,1185.0,2920.0,4105.0,1310.0,2105.0,3415.0,11285.0,13315.0,24600.0,16035.0,28200.0,44235.0,4015.0,12090.0,16105.0,11885.0,15135.0,27020.0,135.0,975.0,1110.0,2035.0,6450.0,8485.0,13865.0,20775.0,34640.0,12065.0,15530.0,27595.0,2055.0,5905.0,7960.0,1770.0,5735.0,7505.0,140.0,1035.0,1175.0,5175.0,1625.0,1110.0,3140.0,1070.0,0.0,2505.0,1595.0,0.0,1735.0,1680.0,0.0,3555.0,21045.0,0.0,16105.0,27020.0,1110.0,4205.0,1495.0,975.0,2475.0,715.0,0.0,1955.0,960.0,0.0,1215.0,890.0,0.0,2245.0,11070.0,0.0,12090.0,15135.0,975.0,970.0,130.0,135.0,665.0,355.0,0.0,550.0,635.0,0.0,520.0,790.0,0.0,1310.0,9975.0,0.0,5050.0,3965.0,3015.0,1970.0,2425.0,1010.0,1695.0,250.0,3280.0,305.0,15465.0,4095.0,3185.0,2365.0,1575.0,1935.0,790.0,1200.0,100.0,2045.0,85.0,11640.0,960.0,780.0,645.0,395.0,485.0,220.0,500.0,155.0,1235.0,220.0,3825.0
"Nashua city, New Hampshire",2013-2017,1380.0,3940.0,5320.0,1755.0,2920.0,4675.0,2225.0,2695.0,4920.0,2085.0,1690.0,3775.0,11675.0,5000.0,16675.0,19120.0,16255.0,35375.0,4715.0,7350.0,12065.0,14245.0,8820.0,23065.0,165.0,85.0,250.0,1920.0,3995.0,5915.0,17035.0,12175.0,29210.0,14395.0,9365.0,23760.0,2800.0,3620.0,6420.0,1765.0,3160.0,4925.0,165.0,110.0,275.0,4215.0,860.0,250.0,3475.0,1200.0,0.0,2450.0,2470.0,0.0,945.0,2840.0,0.0,980.0,15695.0,0.0,12065.0,23065.0,250.0,3090.0,770.0,85.0,2325.0,595.0,0.0,1390.0,1305.0,0.0,265.0,1430.0,0.0,280.0,4720.0,0.0,7350.0,8820.0,85.0,1125.0,90.0,165.0,1150.0,605.0,0.0,1060.0,1165.0,0.0,680.0,1410.0,0.0,700.0,10975.0,0.0,4140.0,3555.0,3385.0,815.0,2340.0,380.0,810.0,100.0,675.0,75.0,11350.0,3025.0,2615.0,2235.0,420.0,1280.0,90.0,150.0,35.0,90.0,0.0,6780.0,1115.0,940.0,1150.0,395.0,1060.0,290.0,660.0,65.0,580.0,75.0,4565.0
