RegionName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
"Waco, TX",942.5390588732254,924.5162740929308,928.6300930034582,943.515069386842,940.8634774534108,944.097906336689,940.3493596039568,947.55490799168,941.8514046894742,941.2782674049726,949.2507018078444,949.9329819265668,953.906329948443,941.802596558394,951.7709115217402,957.183287917398,978.0001541768332,978.2961258838618,985.388671188302,983.679138447219,984.3083025460136,984.4196303030482,982.9047776939808,989.7587818445425,983.6398683779894,995.867399868876,991.396603473314,1005.9418343513464,999.3427234096052,1008.255129167698,1005.2376586765376,1016.684275325306,1019.1783135537078,1019.8559759435165,1014.6522855454224,1016.3234297327124,1024.6083504191265,1031.3827724178489,1038.5300540386868,1043.4596138940751,1049.692542714104,1049.4795143907256,1049.5575334827274,1045.925612265612,1039.7260747822977,1041.6590210006575,1044.7969730891612,1059.9616541995142,1052.4507266157118,1063.3414216279116,1064.7848389258547,1079.0274133081375,1078.9459023895724,1098.9077250545922,1111.4310804982515,1117.4508992996832,1106.841941339573,1097.2506998089564,1092.6361232720535,1096.2067873139315,1096.2140904241094,1103.9454852203733,1101.9162038416905,1121.8361448531962,1138.0492073931268,1150.0358824588786,1148.0970735503065,1150.6945061975027,1151.7353962714958,1167.27743090261,1169.8331710897571,1164.005862688126,1154.9456195750154,1156.7329089735492,1171.7946814424563,1187.3133443788715,1207.1093851063306,1232.2161166004855,1255.2350232195229,1275.6344089292463,1283.999693493469,1302.5244196181504,1320.1433509039512,1331.821686096616,1325.0824228261342,1331.996046472556,1340.218074460983,1375.9519994260156,1395.1376324909886,1437.3177790903446,1445.6814789564903,1458.528483503276,1454.0672995548423,1449.0341519564067,1443.4905308463028,1449.0355862968984,1461.8105352065495,1460.8957646042056,1461.6918344320925,1465.0259159180605,1473.0619928870874,1465.6754479490871,1474.4998818594372,1481.3370012156622,1503.7946841341536,1492.0196473732829,1487.0169131108405,1485.370836071114,1483.8367920015176,1498.2902647273725,1506.941285372466,1520.9300435353978,1517.5461779963994,1516.9486205210117,1525.7007019246937,1527.4007882950782,1521.481904177385,1523.191121435024
"Cedar Rapids, IA",,790.9705160034229,791.9865328558861,785.3459320659163,786.5415586417465,788.6760488009631,787.806969090965,793.2306815033222,798.3580059968816,804.192279458896,806.2697400209463,796.4111673556904,792.0100455231632,790.2091556179599,801.8329172211901,809.1850305852519,815.3411287931428,809.1821634682442,808.956769837702,810.6130211357724,817.2532072074176,813.2053057851118,809.3644874975639,813.3571916731455,814.085040645268,816.9977271888392,811.6758023169857,822.2393055296194,823.5177878762761,823.8421221024744,814.4759554568827,815.1434767823712,815.0050146868136,820.4496827559558,819.2884610354539,817.5938023980528,819.7005208396607,822.9563868140615,830.8382955809735,835.1028777315346,841.461791991218,844.6086826712974,843.2653896208897,845.406964602293,843.9032159260861,842.2795191916092,841.4131436086782,842.3767337047547,847.409245974417,850.3049666922882,852.0610416672016,854.3397429348836,853.8564046763806,857.6844123241445,864.4339640051946,866.9831083563522,864.7196832684149,862.0244358786139,865.8499478993356,871.5649641015768,889.5699964475782,889.2946144706183,888.687779942666,870.1611880546243,871.9900696929233,875.714955323623,883.8913597846139,891.8322633186954,903.5533566042844,904.0464175576416,907.241560060958,897.2197561394592,900.6261911090074,903.6759900767124,916.5905087438052,926.7994912254672,929.934379628687,936.8097025842465,933.8729843059474,938.2662071619008,935.8976820143846,938.0322797050006,928.2583195315716,932.362452192446,939.4443426297078,949.2102142771612,955.4740015147516,956.9281202193598,968.0867564096226,974.9246511169308,989.1155754126432,994.5106288980857,983.7296023978882,980.6029687218432,976.4483442956282,986.8034794781422,995.6848223778558,1007.7999422570576,1021.8820567297564,1024.9636350392657,1027.5301004052978,1028.244204153728,1034.5053769264634,1037.2516815694548,1046.7056789060264,1044.1970582679949,1053.010519509848,1044.262667403875,1042.3435287983475,1047.477751395335,1044.293190700169,1058.2900909279224,1055.1307932756129,1067.6723798866938,1073.5341425372417,1076.0290491287014,1087.4992098475886,1081.6131652661063
"Atlantic City, NJ",1021.6364274062524,1044.7427249808943,1057.443722312511,1062.9586770313226,1084.8766216175777,1070.9933325878656,1068.9048320909126,1047.1399166382218,1056.4626996809525,1054.3818845567885,1058.481201106246,1055.772130226817,1070.2414842888638,1086.6544643753475,1099.2436789362848,1100.9721352625802,1089.8198872297005,1088.455025054364,1086.1033733077347,1073.9822020806316,1062.7804295217156,1048.335596596725,1044.9171239841132,1055.835740990197,1074.989736592277,1095.2585441083672,1101.5785679310102,1100.3966141513993,1099.2355478414026,1101.8923651923844,1096.3054334804349,1090.332422193743,1078.7597793229183,1096.555512260515,1108.2713551046631,1120.7961971751567,1119.104397836124,1137.966406027835,1142.7884697307584,1149.852358925703,1137.2487994682406,1141.9052539629372,1144.358725722568,1145.3388831812138,1144.8426636517468,1140.0357609374255,1143.09923283986,1149.697807625039,1162.030850764803,1172.7372361140626,1181.9424989611955,1178.4714309180342,1173.9717448889116,1182.8252724303402,1184.0630728967503,1190.4448552951649,1161.2900036330163,1170.467571396278,1172.985089740822,1202.907562546766,1205.3366684526773,1221.0958487854823,1221.1445614221427,1223.036012348124,1203.2443998990573,1204.6388997533504,1228.0330418347105,1260.4264841365912,1282.7400736085822,1283.5583184625143,1274.2248495734568,1273.2948216430357,1285.4879692578666,1320.6226389981207,1348.4181090822808,1387.070973367971,1412.10213728213,1428.320200649395,1446.7808577172273,1471.2520739534975,1496.416262028852,1514.791389714842,1516.5772799266615,1549.1389498638353,1589.0476479031524,1640.5198901702454,1655.7602211903925,1687.1466121443802,1684.6842349925987,1736.6350881631226,1722.9264720903038,1727.212198291524,1705.1019762231488,1713.4131123369218,1732.6006887882318,1730.1188258913544,1726.4390632085413,1712.7357180488943,1726.8352838296055,1753.1282702181572,1795.7146599598625,1819.5707300907343,1806.5207808370485,1814.1874956911347,1798.6174108542198,1829.571173434702,1860.435352308402,1878.8143161686849,1882.4122956100105,1870.8353709488229,1897.728262502896,1936.2254326398552,1947.912842608644,1947.257195864798,1920.7346834518,1897.711248786038,1914.5002771454351,1885.6612903225807
"Bremerton, WA",1073.8664467293015,1082.62603011789,1091.0363059714127,1103.281360121005,1106.5862216130342,1114.9681347641256,1125.0059241503095,1145.5394267427398,1145.7148679890236,1150.6721959339368,1142.1563790311684,1142.5072438725283,1139.355864076367,1133.4052188683706,1164.6659633052227,1186.4838526502524,1225.5327242563674,1228.4515271842429,1253.568481940743,1261.8127096742833,1265.971636111578,1254.000279249084,1246.5086344659665,1253.0844131369622,1254.455478196344,1273.5780029953148,1274.4705677005632,1293.267978777815,1309.7336150290914,1337.8749259312751,1346.12702779512,1349.1933181448594,1341.905989726729,1346.1793401541345,1344.189168560178,1342.0687662591245,1352.4356585432877,1363.2319883573566,1384.7864382465127,1398.4293693975212,1422.1825394358164,1439.0050171516684,1438.4692701011627,1427.1068226192142,1420.9316782197675,1426.7296318942767,1429.082323701046,1430.872275944886,1437.6619354576303,1458.2593431437074,1481.1949744667893,1499.873923218324,1514.2722095530737,1535.7075882991128,1548.8123630473956,1545.9036470809049,1532.672971879996,1522.3035765547304,1522.1664132511353,1519.8888992761838,1532.2307827384657,1545.4247444668156,1564.588203962009,1563.924881957151,1555.0665405693098,1552.6542209302577,1563.7052720423353,1586.9246583159113,1596.811110452802,1595.200284465005,1598.9593071609747,1606.7138180853203,1618.283485683639,1638.9814618250186,1666.530831548422,1705.6809139186428,1744.0002653129973,1787.629096461892,1839.5540522677304,1875.0590308812284,1897.6184301139735,1897.4307738928053,1900.647810119799,1900.8972765808996,1900.9149167833136,1896.415810862328,1905.2556361567088,1913.8699865971116,1937.5106728250812,1960.9204018588705,1989.6123909351431,1996.0378585692736,1982.6564837746137,1954.2038724523204,1926.3064965628907,1902.29305779099,1897.733547594554,1891.748207445708,1895.842803951604,1882.3254417622288,1900.8991242884783,1922.6807061238148,1952.5737029698623,1963.0511775617429,1970.8702502195265,1975.4798625824349,1968.1376930623808,1958.414658173814,1952.3293516823448,1961.4795298411943,1983.1048086509609,2015.7203215353047,2038.4187201274028,2050.462591890852,2058.790250481077,2079.734280539553,2091.1706342021744,2091.245872088831
"Sioux Falls, SD",,,,,,,,,,,,,815.3436382682603,821.7803048778762,828.0431056260608,830.6604088233677,826.9626066752172,826.779059995293,826.708404144713,832.6146266905744,837.1427078131662,842.1387611576507,828.1460929433775,818.4795340646015,817.015509281708,834.9284929352102,851.1935432136786,856.2037423816582,854.8556010466098,856.4043947045784,860.7334713778366,860.3510606100657,862.727640310943,859.7006604903929,866.9722768013581,857.1469477744673,858.4840688307592,863.264725023608,877.8652217276838,883.511281803856,877.8926458309876,874.8541132561991,874.7200455010927,875.5046579247095,873.9252309484066,869.6369144280565,865.5774892908978,861.6563598360631,864.8321393996217,870.3831175081124,876.2128491739435,880.6736677507178,884.4334870745449,880.3952547375462,888.431255142288,883.9986415243508,892.887620746167,885.8839379192326,892.5591869594992,894.4908811036886,894.0396175432687,895.4972150146165,899.8096715798722,909.45300984308,913.3831241454832,915.7190061183414,915.1444313599852,910.2974728931974,915.26839579555,913.1934483922812,920.5958014477172,916.1336788706964,925.7054478247368,928.9624985340932,936.6494214881372,950.3868314542711,964.3395926258988,979.7585379146316,987.9713251155982,997.4128257722166,1006.309809239046,1012.600848717124,1025.583024479008,1032.5349221725992,1047.1160800411758,1054.4972927475424,1069.2509149688822,1085.7754657180349,1099.7079712696116,1120.535691252986,1129.7816697179037,1146.42534838585,1143.3013583531952,1140.780628386206,1140.2618694167863,1136.187255132888,1130.6798128458377,1130.839737997875,1142.7820782073386,1154.0441099632578,1160.8899299640625,1166.895776096907,1175.3809471289471,1174.9019467432256,1173.9692868022212,1167.3588191256767,1167.8097255415933,1167.6063811459182,1165.001747754304,1163.1282932327315,1162.3791658362816,1171.3307951778052,1178.5682072283823,1190.1377123718455,1197.7075362714138,1199.079243227981,1194.1539383240154,1189.709829059829
"Santa Cruz, CA",1961.9915909746944,1961.655961159103,1984.741536798417,2035.696759175797,2042.0955968328192,2037.930395056378,2053.5684258041524,2109.4709079336885,2135.4470661428686,2181.3575593437163,2172.7637080429326,2195.214196418172,2202.393177072893,2233.327011152842,2187.013620401742,2197.381295590478,2219.037542788837,2281.242970025143,2250.725635509159,2244.964959339002,2270.8305911690395,2321.979996842918,2341.141240960217,2337.687221040209,2346.742028287666,2300.4933252569435,2314.086581141956,2338.1294632267245,2422.3789545813893,2430.034789477724,2424.322078728124,2411.5958093021063,2416.763382397393,2432.5289596852904,2431.8530981671493,2464.198969052853,2466.399719951384,2483.0442809904766,2480.056459822057,2520.1693351697377,2539.93552885236,2565.614522447201,2560.942156778089,2554.8883122614925,2563.131316010155,2567.532688185725,2584.6608662949698,2567.311648812054,2573.309277711784,2573.7549732607267,2593.380932328847,2585.3151798248323,2613.3084833616854,2627.4611064215983,2646.4950797438705,2622.300926830082,2628.1437722578817,2627.915388273944,2625.676639497537,2619.927017436266,2626.942084082008,2658.625463975443,2649.480378348645,2659.92651377728,2655.8946423615307,2661.013682929124,2639.574008290572,2631.173281263813,2656.398381556516,2702.3625471668865,2715.232103615256,2729.679282491609,2713.3184224503207,2737.83476996834,2742.411949820448,2792.112016672074,2806.6556214580232,2843.302331459774,2868.867517747693,2956.2331829845866,3016.900974510099,3054.815082268588,3030.657879631108,3038.6249037124862,3082.0994052105098,3101.380199263752,3147.1379437468627,3137.663823688514,3190.9638868479706,3210.378177167089,3267.212235065106,3310.259513012695,3325.7121098203547,3340.565720831315,3301.3658315413763,3279.3749093098704,3217.6918189904777,3232.7521801579205,3246.812657450625,3292.767796847788,3349.306122194276,3402.8701869848696,3464.091212581677,3469.9438486085014,3434.437577925289,3392.0022860096788,3315.350045913243,3316.132516571781,3300.150374701396,3366.320278481984,3402.143142774537,3455.9687969353745,3478.349521652023,3529.049221890085,3558.8675786098506,3575.0281465571707,3566.4883370904254,3504.868462401795
"Erie, PA",,,,,,,,,,,,,,,,,660.1795632090808,661.599101324242,656.8324854015644,672.4385178557244,672.5547036615869,,677.7125428941354,671.8695997736239,667.6978669666864,670.7613378337161,679.975487245778,685.0361845426634,693.4617298909901,694.1473953262602,699.7085590949781,701.1247196953689,697.7704589542815,690.5212334546063,683.4702451221478,685.2857085059952,684.2933625260357,684.3137929149037,688.0759274116883,700.4007209829683,706.0274612647326,703.9054009513717,696.9319073613505,698.3928996894714,700.3187973311901,708.5665743337789,707.7282535345203,714.8430847373229,710.5497907092106,716.7872775141394,713.0834862827908,714.4373495223504,720.625209695004,722.403136282175,724.4531865385474,719.3272105838038,720.3319237408807,723.8933413068181,725.1703216570485,725.909307042051,726.3930125381671,726.1192605264673,730.8286168939565,724.8209229447651,727.9573309544601,721.6386249283838,734.292525892315,735.0188280758632,749.8532293389579,754.7104351510732,763.2315763633449,746.8896795219755,745.8005782684683,744.3018405186922,757.946252071874,760.1366350893929,766.6935532316544,776.7949862137716,784.6091856424421,795.6987954275214,801.6746280307987,806.1532196085627,802.3285901206777,805.5891240669414,812.4091405567776,837.2424367865544,849.4924353404053,863.0870122862807,854.4342042617797,860.4447108001851,868.2096784685125,880.2691967690428,891.3685491042036,893.7525404740375,887.6972512322827,891.1420561536462,901.7223672619568,939.25776166728,940.7858820659544,940.3605706127752,921.8392672973886,926.441401701393,931.3209082461332,946.4434894523978,944.8895534717512,939.3862996097614,933.8698463879846,933.4916537558114,966.9146748901068,959.0597729983892,986.1866146615256,973.791248880534,989.0304658521114,994.3516948213404,999.1639681147782,1016.84664507512,1015.2476173684864,1012.965367965368
"Norwich, CT",1041.48472420677,1048.4760195637914,1044.1255813324408,1054.634664302606,1043.7243885287155,1055.7850064220158,1059.6414112454886,1068.396889137078,1061.1471428035177,1058.040689556088,1066.6947570954694,1073.4112773031543,1083.571898142689,1080.335927090617,1074.331861541693,1084.0333387509909,1097.1475747293575,1107.4858856614303,1094.7089471662985,1083.3878803804207,1079.3641351920432,1081.365250928268,1086.6213253578826,1083.2325568965944,1086.3180718730796,1081.30505067716,1094.1379976291478,1103.5120980272548,1123.4068556002578,1129.2404290049326,1132.001051576735,1125.3563037701308,1121.9704479491895,1110.6967630035608,1105.0412459654397,1104.084837229596,1111.639221893594,1118.4472138116882,1120.7601572614751,1129.1445225995922,1134.298175278563,1137.8294411787483,1137.3250819965135,1139.303012604864,1132.3588042963038,1132.170899747972,1125.0521450767685,1132.312506697304,1133.9386444769375,1143.0167012184206,1153.8092688149368,1172.3890706305526,1183.1728248035874,1185.838831495324,1177.9317755149928,1177.2299718845757,1167.1585271293568,1168.2615594856684,1178.9052548977452,1198.457429689331,1213.161216961081,1211.5199795327874,1209.0570027372482,1201.711233064853,1211.0893635589632,1221.2871022253007,1244.8503972818228,1258.3336147096518,1270.8475587518635,1285.760906581363,1278.6582271185252,1285.7749403168532,1285.26198535215,1295.5822575447703,1309.0431996353072,1324.2323041041975,1353.1950407345432,1365.3610290125823,1382.8856113765332,1414.1388008739862,1443.620999474468,1450.5156030810597,1434.6855226637613,1428.012128090564,1425.173793277849,1452.6453034656388,1468.9160818666871,1501.2701274858528,1497.8897948496035,1522.49484926307,1535.438790863834,1575.2136718950917,1586.063371496947,1585.9649454157336,1566.9205743371404,1555.8069042648228,1559.2090239470292,1565.699889365764,1593.1449733496174,1631.5712882868754,1649.93825579326,1655.861974983244,1649.072801681879,1686.125210803594,1713.4952483791776,1722.5889560441417,1714.929277387131,1696.3746572879131,1709.4686821914909,1730.0600062654278,1761.807265862915,1783.4544806115257,1807.2249989562688,1817.382118288556,1827.73152696144,1825.0715117456948,1839.6769601159504,1851.444316436252
"Amarillo, TX",,,,,,,,,,,,,,,,937.3455798367582,949.772148881796,946.2943512753596,958.0936479262434,952.1670214512126,947.5086319275266,942.5934342696472,936.0727534898248,929.6876419885074,925.9850883109392,927.8983829152584,943.1802616936068,949.5691542525296,952.857664596012,951.8348794807356,961.0945369630768,962.5982920448153,964.6641348965578,949.521754780446,940.95985504358,940.1714620171754,944.9618882892084,951.9289490452092,952.4779982918458,956.6186188529,961.6951415085464,964.3149743401492,969.5859352707822,972.801110840769,972.8021166683112,968.869642313939,964.1766839434353,967.1599188890748,963.7206960521972,969.1417465117802,968.6281072347906,977.5305344870968,983.1723347850018,988.5592159682049,995.1380206819553,995.7022961517584,996.8707690805392,993.8012863734114,990.0012232496172,994.4309307902902,998.5734098470848,999.5751979840344,997.534265031076,999.6240766535992,1003.3754531411512,1017.1345639085848,1022.407220489274,1027.30572835688,1028.9304906385748,1036.26945004575,1044.3425826413454,1038.6731928490071,1031.6978841318016,1046.614077922894,1061.622003840704,1076.5996935447497,1085.58684359478,1088.8106889137914,1101.0467222131842,1106.7384374995852,1122.9083532512648,1132.290382096574,1129.6782710593966,1131.4720754184257,1136.5491046865206,1147.979483117396,1154.4380831979297,1169.2345069179962,1185.209058746323,1213.6239277471243,1229.7893031642595,1233.781351118703,1228.184168338645,1229.6513096832564,1230.482750119061,1228.9311091964375,1220.0527042303106,1224.067920371856,1229.55676552795,1237.969440317696,1244.6322332543266,1238.7689902106167,1240.3856272724906,1241.9277808478184,1263.3359333365452,1262.528868195932,1265.1113770573666,1254.7106332153658,1254.4255883888832,1249.0113735176935,1252.5378306486998,1266.0468690457744,1278.942085811481,1285.450446242266,1290.909604275453,1296.8772317597443,1303.1269200487504,1300.8197288092024
"Laredo, TX",,,,,,,,,,,,,,,,,,,,,,,,,870.8617958805027,872.1127556446378,884.1405415442566,887.8835808139677,876.0588457846617,879.692722507884,873.7606647834652,881.6572019365419,883.430436767396,917.8318997697132,926.1373103969604,916.7973347278923,905.449116377458,911.3422838533592,914.5627926203556,908.7425770455184,913.3268931751542,923.7482856412878,932.9978066712994,930.8720419078132,928.5237022689788,922.710349231232,921.4243276072482,927.6321895826054,926.467675223765,936.6775444962548,936.4881497659204,946.1513589832476,945.3364798414894,949.6971271710214,939.5015597791156,938.9025769240984,936.3683563357916,941.1640976024518,941.460423551698,942.7421891713548,948.071000800829,946.6514307604835,948.6936890754336,948.0882340579236,948.715927179364,952.9116410416268,958.6609532170664,977.1636450438768,976.298427598812,979.1934943334968,953.2894601283054,952.208611929974,950.4801379539616,959.926010122541,962.9417577094164,963.6350354387926,970.469643493048,986.441020237852,1013.3621047870852,1034.2063970119182,1035.5202934793042,1039.4574988321613,1042.4677204490797,1055.6272272624883,1054.761971073604,1079.8853578458334,1087.4118199020695,1097.9326207416425,1087.418965022714,1096.5102476093036,1105.9081943492235,1113.5035176452457,1118.3120397788468,1119.0218986153918,1106.143003830735,1114.9517376407564,1112.9740995384273,1112.1484216629503,1113.3466849163246,1121.052095611515,1139.3551662933442,1146.3673002219996,1172.6398331798407,1192.2390192521252,1203.6765438256623,1200.973397550944,1192.127477677111,1223.1189761175417,1224.3055404244208,1243.1603765548864,1205.3367739966145,1208.5566884033842,1213.9947693547747,1222.957660136331,1235.8888935714835,1241.3996514998298,1262.3822327805249,1258.8055555555554
"Tuscaloosa, AL",,,,,,,,,,,,,,,,,981.1371680724584,990.9297829406904,985.2621520026888,971.0272167722128,953.5909615145129,953.2319777929127,960.3430613106474,986.4180175668644,1007.5569577663888,1020.9774174832662,1030.6390672467478,1024.5488252490327,1028.491953660523,1011.5215437492,1051.429405870867,1068.1057053487627,1081.2099577496945,1051.4077270119778,1041.2224233901543,1052.9677368478913,1052.0301163202107,1040.6682156045135,1031.9453471312556,1044.1780624606502,1068.5388389759405,1092.6806087905118,1086.2611080738836,1093.775932393193,1089.914316184809,1101.6899072554809,1100.671563607229,1089.8690007164232,1083.9217568078643,1078.9914496628494,1086.498888089928,1094.7472468727397,1120.5184143121544,1136.690059586702,1137.3818338723886,1140.6303188560323,1142.2064958673996,1163.6947876987151,1157.1998617532547,1149.7940189620292,1150.6674791170103,1145.2989152345249,1154.5441029354738,1152.4786706101395,1160.3580456418897,1166.156737948412,1164.5625334786707,1162.02700765642,1172.666057506783,1178.2143388780855,1198.17558212572,1203.7363009534297,1209.8241741782465,1199.521187518251,1193.791425835494,1199.708654356912,1205.5637298684524,1221.9530695104856,1227.6340973091717,1251.8533677830492,1261.1793222962565,1279.0347305082605,1297.039366357871,1298.0544716372076,1306.403198908337,1303.8256733578487,1350.0148684258893,1365.4960803772249,1374.2276565062011,1349.7115154649002,1356.3693505816836,1375.4386288753442,1389.9056020210896,1391.1554230018146,1394.1451937927754,1394.6278262113156,1400.9979947840748,1424.8090541497477,1443.124829932863,1460.8531016777133,1460.0441406633065,1462.916822540402,1470.32230267741,1485.8809603178695,1495.946196374873,1521.2928154422664,1512.2931604414114,1520.3476526649183,1507.7002102399902,1511.9280998839413,1527.882540265572,1545.425021461272,1559.2423552825803,1567.3603331780278,1593.148281020908,1596.4402531688938,1603.6173025310084,1627.9662274453942
"College Station, TX",1275.753886650123,1282.866381719431,1292.1600100377864,1311.111191586395,1314.4471085865584,1324.05540164316,1330.7882803940852,1345.9281222232617,1326.8574163325682,1320.534000793603,1321.7294710920548,1349.239599060491,1364.3230298862718,1366.7171252097255,1364.4938574586222,1364.3480044435696,1366.1775088031254,1377.2501090785177,1382.048067782754,1390.8872352573133,1357.4690123958726,1341.5117994021273,1331.2711661309988,1367.7073990693295,1394.6487427387449,1416.0773546673058,1420.05182381903,1419.8992439105832,1420.169823088892,1415.937645335646,1399.6331435442737,1369.116361847365,1365.5018612772635,1376.360336695884,1397.9724216565578,1403.1028130781256,1409.3044395719987,1422.6225891080696,1430.8537632358084,1433.4463441358969,1424.4503936036203,1406.7550082677692,1388.825336294829,1365.103002238544,1373.5256004751866,1393.3057534973882,1402.288995037187,1414.3156853478563,1418.449099529022,1448.0342529652555,1454.312622083493,1450.323867543626,1443.0624978767198,1437.701378619731,1428.819148168446,1424.7649538045794,1433.4750075786276,1446.5802532929397,1463.2089191845198,1464.7304694282627,1474.4960192883852,1479.8629659863357,1484.1018150039708,1478.9969034538587,1473.365815763402,1461.202864171156,1452.5323632255456,1452.1416513489576,1472.2536417473084,1499.5764286333251,1519.3558449007576,1522.8993058300523,1525.7734753291245,1529.7774422035768,1527.6507827924,1526.0649529526438,1518.4204447092225,1531.046910396401,1548.7549375310182,1572.832907978824,1591.6387162679073,1617.7583097736217,1632.4474527757354,1639.6412098182432,1632.6492465724946,1639.2199401835433,1654.5336992187251,1669.4081932395372,1675.9299278686512,1681.4698474754252,1695.2500277430297,1702.5642590701304,1727.4642188300247,1747.0116034550638,1771.4487846925008,1775.725094751507,1774.3660211274869,1781.321118105775,1786.6602969259689,1795.6186184391788,1799.5349431065383,1798.198608582027,1798.294759969922,1800.818631745808,1819.9012513199336,1835.73046408309,1858.533164900648,1868.5795540203023,1872.9583289526736,1877.1495919526596,1872.526203987743,1870.9944662293497,1866.9536870477275,1857.6599415512576,1880.9630586058609,1896.224596882764,1944.5052782065447,1965.914836480569
"Kalamazoo, MI",814.0819388708647,817.1291665428276,813.4743335622336,817.1167849018547,809.054435615914,803.1527654224266,815.4052693717347,827.5754185050635,843.157233191582,840.1946904680518,839.5321827592239,830.5148780622109,830.663902164872,838.0844016014709,840.9495403195594,847.108521945356,847.4058598195685,859.0117732727912,869.4594440294557,875.3693838883779,883.0898653223743,872.1629289060169,864.4074064130601,861.6378135963892,873.3437792720002,884.1033788879184,889.097988016667,893.3680012626107,895.9323402598725,899.7889782457271,902.31670121895,898.5820691055651,902.4588924843888,900.1689890934884,912.939731806988,910.7136542400208,919.8341089184717,923.1608139524376,926.5548457750402,937.2416327933204,939.1559020585548,946.2650820399708,948.9071071354592,949.1990768421944,957.4025332975752,964.1654385346352,976.0378493421734,974.6086808756926,976.3335903545023,982.3934848544726,986.8990284964286,984.5284500828656,976.1196183132042,985.2556078386492,991.1986046597444,997.4323655762216,1002.9130197253472,1009.1538479838176,1016.0342429731628,1021.4477883048904,1020.897020825826,1025.5788738445294,1017.6031316794686,1017.0232033011262,1016.873652893991,1024.9772059096858,1028.9774545962284,1032.1209357540029,1035.6703892152068,1044.569769506479,1048.996571713215,1060.1248681375332,1056.8053894503823,1067.9377936956316,1069.2587251543016,1084.73707051113,1092.7094687280244,1102.3150518606951,1120.061282210937,1142.0503244909569,1154.6179594922571,1156.234733136988,1155.464464329788,1158.495508082821,1166.8887172188397,1171.7929170890447,1185.9626371751356,1198.980853272344,1215.0496363647037,1228.7622089766132,1239.0339999510595,1240.8080778111305,1251.4876770888577,1247.6157474691138,1252.097505084695,1237.3013817041865,1228.6282204750853,1230.1842511912837,1241.7912391004186,1259.7845001751823,1265.0969823296384,1271.915544205648,1275.0306271235895,1272.6091132124525,1266.3580956792948,1273.7551420257762,1276.8644340548944,1279.4140470146865,1280.519439566755,1289.8590200335705,1309.064854846688,1311.4723394193925,1317.9702926134862,1318.1328103573294,1324.0838200069072,1332.0281420267129,1342.3418444746212,1363.7691507864488
